sample.name	enrichment	prediction
3	1.7761615028464108	2.3535141944885254
0	1.1019020720808577	1.2809723615646362
3	1.1362327235885588	1.4955523014068604
10	0.5797054506629268	2.3749098777770996
3	2.238866377050318	2.2710742950439453
0	-0.83461971001961	-1.4097214937210083
3	1.9978640295438173	2.4400718212127686
3	1.7725895038969275	2.0606422424316406
0	1.191321492790457	1.2578047513961792
0	-0.502076756755778	-1.3495107889175415
0	0.06795590549262398	-0.3348497748374939
10	2.2166809338281137	2.417829990386963
10	2.0982709183180512	3.5976531505584717
10	1.8833546313786256	4.023452281951904
3	1.2154676001651807	2.021466016769409
3	1.998720357921417	2.640364646911621
0	-0.1690559348695515	-0.7724230289459229
0	-0.6028487739997194	-0.6664110422134399
10	2.055209757222541	3.476985454559326
0	-1.8105963030743917	-1.1138240098953247
3	0.8347291120295731	2.7098615169525146
10	2.470597276709873	3.140038013458252
0	0.2007327939532666	-0.063103586435318
10	1.874597762716804	2.049755334854126
10	1.95335345733793	3.2596189975738525
3	2.2303074263565366	2.8330905437469482
0	0.816852374874316	0.473643958568573
3	1.4314361135349833	1.877461314201355
3	1.9533051554098484	1.6985527276992798
0	1.3961806123182923	1.7250550985336304
3	1.95133348024147	2.910987377166748
0	-0.6380434379454183	-0.571855366230011
10	2.456707168367375	3.697946310043335
10	1.7333536251846944	3.3791472911834717
0	1.6737553680563142	1.7896541357040405
3	1.83635826863134	0.953723132610321
0	2.1174019079083046	0.7023701071739197
10	1.8108837067889239	3.1739983558654785
0	0.42562891054655894	-0.9336151480674744
10	2.2132551350583194	3.4777486324310303
3	2.059237277456633	1.4755687713623047
3	1.7911863797382654	1.5145114660263062
10	1.982372396192958	3.2639269828796387
0	-1.4567056673196142	-0.4695247709751129
10	1.8957446033196113	2.906867504119873
0	0.10970631835630495	-0.2889261245727539
0	0.9805896085713188	1.4600465297698975
10	1.9644085554190966	3.702360153198242
0	1.6780134726175178	1.4845677614212036
3	2.021077581456601	3.0795042514801025
10	2.687684258968975	2.5937490463256836
10	2.208332839646232	3.4718596935272217
0	-0.45266867904232266	-0.1953151375055313
3	1.3194016140800469	1.2393022775650024
3	2.1718972186379277	2.585338830947876
3	1.0397005047576315	2.4053194522857666
10	1.632452229386001	3.3166494369506836
0	1.2278532238853186	1.8870230913162231
0	1.0129081960635486	1.6447913646697998
10	1.230548430837938	2.524907112121582
10	2.2993301304853775	2.880554676055908
10	2.21449285589762	3.624323844909668
0	1.0281272477979768	0.846300482749939
10	2.4819342090457925	3.2263591289520264
10	1.8154306971426337	3.544334650039673
10	2.144365261601969	4.35595703125
3	1.8905146221547973	2.4779419898986816
3	2.4886932535473276	1.6436079740524292
3	2.1818722211042454	2.043238401412964
0	1.3278655280393155	1.0280663967132568
10	1.8657036327202956	2.9209346771240234
0	1.38288047647346	1.7740522623062134
10	1.4023826857139174	3.2877089977264404
3	2.453292997473745	2.312523603439331
3	1.4830986459546307	2.8560729026794434
3	2.231073074099458	2.298356533050537
3	2.0578781271257567	2.852384090423584
0	2.117847863102501	2.127912998199463
0	-0.8817113870599789	-0.8628255128860474
10	1.9351541424735776	1.3806493282318115
10	1.2328493626542363	3.570136070251465
3	2.5855372141400705	2.4757275581359863
10	2.532566459267091	2.1274774074554443
10	1.0571423487210305	3.3505163192749023
3	1.1190966691654842	2.4326300621032715
0	-0.17566937507323532	0.8235844969749451
0	1.438062350970392	1.497133493423462
10	1.5442650121368264	3.3140571117401123
10	0.8761230088214976	3.20859956741333
10	2.691321492790457	3.4945414066314697
3	1.0617192337986334	1.2341620922088623
3	2.386266835482567	2.8494412899017334
0	-0.10316072284886907	-1.1647881269454956
0	-0.2957875953740283	0.13231009244918823
10	2.0350172251473815	3.1438512802124023
3	2.4131248185282645	2.982102870941162
3	0.7789557474016682	2.0337204933166504
10	1.7926271507582723	3.9502651691436768
0	1.0493413704462862	-0.6980831027030945
10	0.9507995407259004	3.924943685531616
10	1.213626936140603	4.113410472869873
10	1.878576339138574	4.075062274932861
10	2.3449064005004736	2.136328935623169
3	0.8931602233048581	0.8786673545837402
3	1.9331382654640525	2.059689998626709
10	2.308506363016485	2.3132572174072266
