sample.name	rep1	rep2
noENH	-0.20052628441176673	-0.2630344058337939
noENH	-1.3434842382538097	-1.4826771487343138
withENH	-0.30704784677270747	-0.15686502749753128
withENH	2.5200173309011262	2.1000010706976626
noENH	0.12046286150598051	-0.6471778971668538
withENH	1.1381309188634925	0.572334892393407
withENH	0.7104933828050151	NaN
noENH	NaN	-2.7269604160847183
withENH	0.15200309344505003	-0.4976407255487353
withENH	1.794795913196105	0.24215660342976675
withENH	0.253284716683314	0.9593580155026542
withENH	2.415037499278844	2.0373605275039273
withENH	0.9328858041414632	1.2713020218173945
withENH	1.084888897586513	NaN
noENH	-3.4309470795041492	-1.963474123974886
noENH	-1.098371740417278	-1.742787016719764
withENH	2.5787035102494738	1.033358596946431
withENH	2.473692686918289	2.0381286539958943
withENH	3.3254961855281766	3.7201703516232283
noENH	-2.693981485337943	-2.3504972470841334
noENH	-2.2672486524267246	-2.7224660244710908
noENH	NaN	0.4150374992788437
withENH	0.3770696490798233	-0.29439857674312897
noENH	-1.2763700423952726	-1.831991481594621
withENH	0.5994620704162712	-0.21056698593965806
noENH	-2.7896797512105116	-3.02291804676618
withENH	0.640104054913617	-0.14017765804826032
withENH	-1.011972641666076	-0.6256044852185019
noENH	-1.845984578782993	-2.970393537914677
noENH	-1.089410786418647	-1.4397109554435992
noENH	-1.9284467389749655	-1.880007301457571
noENH	-1.4430199118047242	-1.722466024471091
noENH	-1.8807065845478517	-2.2529807411698703
noENH	-0.19148114480875983	-0.5000736031346431
noENH	-1.6065186440876034	NaN
withENH	1.7249929525001302	0.9593580155026542
noENH	0.5688275181633461	-0.3925323696035675
noENH	-0.7471616992826118	-2.307428525192247
noENH	-0.7909432152250309	-3.085036103855799
withENH	0.403064857612768	0.11136110894770401
noENH	-0.8909720335563028	-0.20789285164133275
noENH	-2.5175194930986065	-2.2886911724829155
withENH	2.2548138990288256	2.9068905956085187
noENH	-0.8434842382538097	-1.3523995878486463
withENH	-1.0850361038557992	-1.0166312270658742
noENH	-1.065950262724901	-1.1094891475803383
noENH	-0.6747048649532466	-0.7432245846378882
withENH	0.014499569695115122	-0.8886388910522958
withENH	1.1579523597762362	1.3999306068886355
withENH	3.2674922700011813	2.6346066390447205
noENH	-1.2579282800574325	-0.8222317562349089
withENH	0.02000081672385101	0.009125852278111302
withENH	1.8185349974119918	1.374395514781498
withENH	4.3529153477066185	3.724892761865631
withENH	-0.030588319833422695	-0.5731197054177307
withENH	1.6314435997822538	0.572334892393407
noENH	-2.979072812044934	-3.2164296083208037
noENH	-0.4777853299654007	-1.0635029423061582
withENH	3.8761981777129417	3.4481052009645072
withENH	1.6925714748077527	0.9593580155026542
noENH	-0.44732004923834956	-0.5525410230287788
withENH	0.3904280319348423	-0.19435624709346955
withENH	0.19017239055634216	0.15200309344505025
withENH	-1.5459953353776252	-1.7568490184967547
withENH	-0.5525410230287786	-1.0388363577211566
withENH	0.41226431302552224	-0.11103131238874364
withENH	3.581314723706012	2.307281318922961
withENH	0.014499569695115122	NaN
withENH	-0.903038270112912	-0.6018237859999339
noENH	NaN	-2.422905742612183
noENH	-0.5461617111945618	-0.5909488215541941
withENH	1.9578791486121518	2.4207740852414243
withENH	0.4474589769712214	0.009125852278111413
noENH	NaN	-2.2078928516413328
withENH	0.8100290563559294	0.4676589991712191
noENH	-2.8215315350584538	-3.792855352362489
withENH	1.2862512721969193	1.0765906423211655
noENH	-1.0539776210588248	-1.2078928516413328
