sample.name	enrichment.pro	enrichment.val
withENH	-1.339109555690962	-1.0851442003523148
noENH	-3.0870032150827518	-4.039934728418862
withENH	3.246938437146029	3.5926364828878747
withENH	0.7340287083305462	1.3189858380974886
noENH	-4.1088656494675115	-3.203722057433114
noENH	-1.1971431443412892	-2.646400774462552
withENH	1.6243255574908257	1.3386688974863206
noENH	-1.3549032262498126	-2.3361194892822295
withENH	3.2774026929283417	3.3819222681446752
noENH	-1.6768760197776373	-2.0022070188948677
withENH	-2.294616421066323	-2.2214836382232512
noENH	-0.9776058967012313	-1.3202418902010917
noENH	-2.5909383190088286	-4.232874354160578
withENH	-2.77423942140115	-2.2487833737620337
noENH	-4.003861415086523	-3.7957511704059517
noENH	-2.9624793087847836	-3.068579962092438
withENH	-1.9761035120997312	-1.4604084312671932
withENH	0.9826961065920174	1.88006876056429
withENH	-0.7008843770495752	-0.9130559757122447
noENH	-1.999229947764111	-2.8074814322528248
withENH	2.297367796685647	1.7589241524313097
noENH	-1.558294464508108	-1.487123103087999
withENH	-1.7396736384333877	-2.1294568484618055
withENH	-1.9500075656309774	-2.0229259222697973
noENH	-2.1236467953854623	-3.3000445964043115
withENH	3.4031951156277174	1.3539096242533448
withENH	-0.013071207401115448	-1.3565941054415398
withENH	2.320627620655679	2.0084041438432774
withENH	0.9600412215787327	1.1563643197373041
noENH	-3.6550081285267626	-3.8413228688493075
noENH	-2.3291074861453183	-2.9777849237035063
withENH	1.3759853548362173	1.288730743904987
noENH	-3.1140475605264255	-3.637029702691077
noENH	-1.807227317742919	-2.0947478848441987
withENH	-1.2471355219405256	-0.9572031586430756
noENH	-4.103625821350032	-4.042380122423131
withENH	1.367979990096921	2.252031871820629
noENH	-2.0034319070640483	-3.891948841941921
withENH	2.5271565597540615	1.6782426584618655
noENH	-2.0427772798825607	-3.589312712185173
withENH	3.1886128146897814	2.4259258154215804
noENH	-1.1842678778534252	-1.681903746586234
noENH	-1.6622619104858467	-2.726434926674037
noENH	-1.3122202760424329	-2.21802875365525
withENH	1.639897176481907	1.6984649313369813
withENH	3.208164531506304	2.778119943266684
noENH	-1.8752242184984858	-1.9799925689475033
withENH	-0.4978614569962222	-0.41039796763830394
noENH	-2.4829460165358954	-4.0685150893334185
noENH	-2.1389962485118037	-3.1414724259528803
withENH	0.5542939613471913	-0.38450511670571813
withENH	1.8739269551544713	1.347221386491368
noENH	-0.8725397373102903	-3.620341076343191
withENH	-0.39429798160412	0.10656586679441443
withENH	1.8085609992414495	2.136046255023505
noENH	-2.8811990222811845	-3.4112408070725357
withENH	2.159563074698294	2.36153863513231
withENH	-0.34893652151036636	-0.5461450816713319
noENH	0.3068286123254593	0.05126971734512231
noENH	-4.443434940988203	-3.734719236751977
withENH	2.598198606401752	0.15200309344505025
withENH	4.063619122106289	4.129666946292293
withENH	0.8399668131822228	-0.31467831003980484
withENH	4.086296405390041	4.360595100721318
noENH	-2.59229737961176	-3.8289139007592956
withENH	2.92148414660298	2.862221634333079
noENH	-1.404468350294375	-2.0626566594686824
noENH	-2.7136115923122848	-3.9039731122262245
withENH	1.9335711090356562	1.9185128707788026
withENH	0.6427815981987861	0.5599225300590446
withENH	3.0451716638393105	3.037790373142591
noENH	-3.6552970654681625	-3.6360791128987993
withENH	2.103369184052238	2.5002485250109974
