sample	LaTeX.label	med	lq	uq	lw	uw	n	id
bin1-	0.17\GCto 0.38	-1.671738943556729	-2.170638521404765	-1.1319579552293757	-3.728659370667849	0.4260628940337081	5199	1
bin1+	0.17\GCto 0.38	-1.4145371533014162	-2.2232417927850543	-0.7237599082719118	-3.825879333734907	1.525462918497802	84	2
bin2-	0.38\GCto 0.44	-1.5183879941852667	-2.0438650367608835	-0.8975990975111516	-3.7632639456354813	0.8217998113634462	5115	3
bin2+	0.38\GCto 0.44	-1.0831587795502253	-1.5684914910422554	-0.2414857506636175	-2.480866965074542	1.0703496483933024	57	4
bin3-	0.44\GCto 0.50	-1.452750962909498	-1.9872114142800525	-0.80954568897586	-3.753710002236341	0.9569528989804287	4980	5
bin3+	0.44\GCto 0.50	-0.725861583396379	-1.1793105580311458	0.019563395892426075	-2.643234005773875	1.8178743267777842	72	6
bin4-	0.50\GCto 0.58	-1.4653465773590506	-2.0149049462244997	-0.8585978415105149	-3.7493656032954767	0.8758628155604622	5050	7
bin4+	0.50\GCto 0.58	-0.41831243697371656	-0.9938827914284121	0.24230751298441905	-2.8481682480476587	2.0965929696036656	73	8
bin5-	0.58\GCto 0.83	-1.5370287840088899	-2.0872661482733292	-0.8591591286770355	-3.9294266776677698	0.983001400717405	5465	9
bin5+	0.58\GCto 0.83	-0.108339011851599	-1.1347560781448252	1.3436416809744267	-2.618195348815167	4.062638553494495	70	10
