x.1	x.2	x.3	x.4	x.5	y.1	y.2	y.3	y.4	y.5
1.539940983911595e-4	0.0010199456908947001	0.012918066404734451	0.007461723593317141	0.002035806129027562	-7.062611991034741	-6.126742328454457	-4.341310554538692	-4.773105373839757	-4.77031866708576
1.4109684628227953e-4	0.0010827842048004993	0.013870462488348527	0.008020584919447274	0.0021680913973219176	-7.021728098354068	-6.094788676550347	-4.316829442377033	-4.74679398384419	-4.741116420691769
1.0871614453960922e-4	0.0011379998068929745	0.014855729304991365	0.008561763229039924	0.0022856779527324384	-6.980844205673396	-6.062835024646236	-4.292348330215375	-4.720482593848624	-4.711914174297778
7.035466157453841e-5	0.0011883717326590367	0.015868960974442632	0.009078814958616737	0.002391358015602347	-6.939960312992723	-6.030881372742126	-4.267867218053715	-4.694171203853058	-4.682711927903788
3.841548302727516e-5	0.0012370858485195966	0.016911433773586032	0.009568538176313115	0.0024906600809343937	-6.89907642031205	-5.998927720838015	-4.243386105892057	-4.667859813857492	-4.653509681509797
1.894957271342316e-5	0.0012870127597146878	0.017980493012280847	0.010029062859943785	0.002592616090761989	-6.8581925276313775	-5.966974068933905	-4.218904993730398	-4.641548423861925	-4.624307435115806
1.2607093400917261e-5	0.001339284227483588	0.019074958424135226	0.010455155137096236	0.0027063933730631772	-6.817308634950705	-5.935020417029794	-4.194423881568739	-4.615237033866359	-4.595105188721815
1.839759650682276e-5	0.0013935728364637843	0.020194002755630675	0.01084974934517768	0.0028453812598833745	-6.7764247422700326	-5.9030667651256845	-4.16994276940708	-4.588925643870793	-4.565902942327825
3.7250075739969076e-5	0.0014474060776161932	0.021334456612413153	0.011207217230295588	0.0030178874205487624	-6.73554084958936	-5.871113113221574	-4.145461657245422	-4.562614253875227	-4.536700695933834
6.977818493429858e-5	0.0014971918138889893	0.022496915224674206	0.011531301703333888	0.0032340798390236287	-6.694656956908688	-5.839159461317464	-4.120980545083762	-4.53630286387966	-4.507498449539844
1.1263462768030693e-4	0.0015389377078961085	0.0236768997900333	0.011820669659584532	0.003505963163717062	-6.653773064228014	-5.807205809413353	-4.096499432922104	-4.509991473884094	-4.478296203145852
1.571881006587512e-4	0.001567168185424896	0.024876177293234023	0.012076015101266444	0.003833915915675456	-6.612889171547342	-5.775252157509243	-4.072018320760445	-4.483680083888528	-4.449093956751862
1.9318906725472986e-4	0.0015800561159331659	0.026090070140766176	0.012301731355725175	0.004222855335032993	-6.572005278866669	-5.743298505605132	-4.047537208598786	-4.4573686938929615	-4.419891710357871
2.1450576275408107e-4	0.00157650073121106	0.027320711286864325	0.012496815255709351	0.004676057646706054	-6.531121386185997	-5.711344853701022	-4.023056096437127	-4.431057303897395	-4.390689463963881
2.2263723125730844e-4	0.0015562926927978435	0.02856503833718494	0.012669929440139845	0.005186090545998527	-6.490237493505324	-5.6793912017969115	-3.9985749842754683	-4.40474591390183	-4.3614872175698896
2.2100891139946148e-4	0.0015230892051292563	0.02982536992099386	0.012824511604429146	0.005751936972175295	-6.449353600824652	-5.6474375498928016	-3.9740938721138095	-4.378434523906264	-4.332284971175899
2.1198253066771785e-4	0.0014819739034594543	0.031101301545134213	0.012969978958340633	0.006369770572008118	-6.408469708143979	-5.615483897988691	-3.9496127599521507	-4.352123133910697	-4.303082724781908
1.9940475422831574e-4	0.0014383569670077543	0.03239607926207201	0.013115470565003251	0.007030152170535632	-6.367585815463306	-5.583530246084581	-3.925131647790492	-4.325811743915131	-4.273880478387918
1.9075815955432718e-4	0.0013989877023522343	0.03371266237147135	0.013274118109528702	0.007729504815400564	-6.326701922782633	-5.55157659418047	-3.900650535628833	-4.299500353919565	-4.244678231993927
1.9351259506521828e-4	0.0013692214457597367	0.03505546995859771	0.013456626441145656	0.008461333971922365	-6.285818030101961	-5.51962294227636	-3.876169423467174	-4.273188963923999	-4.215475985599936
2.0886086960536583e-4	0.0013532737441379178	0.03643244247013245	0.013683529647414967	0.009216802293040312	-6.244934137421288	-5.487669290372249	-3.851688311305515	-4.246877573928432	-4.186273739205945
2.304796934063997e-4	0.0013559375958012217	0.037848034748352834	0.013964464231532995	0.009989534978699855	-6.204050244740616	-5.455715638468139	-3.827207199143856	-4.220566183932866	-4.157071492811955
2.521214997613756e-4	0.0013782545513820158	0.03931797299004159	0.014318939084207422	0.010769289087159418	-6.163166352059943	-5.423761986564029	-3.8027260869821973	-4.1942547939373	-4.127869246417964
2.734991064974478e-4	0.0014209670193846677	0.040843786270378386	0.014761675239143556	0.011545259929144075	-6.122282459379271	-5.391808334659919	-3.7782449748205384	-4.167943403941734	-4.0986670000239736
2.9821309902610115e-4	0.0014859433740884757	0.04245308792342297	0.015299802230474554	0.012304203535792037	-6.0813985666985975	-5.359854682755808	-3.7537638626588796	-4.141632013946167	-4.069464753629982
