sample.name	rep1	rep2
withENH	1.1046255620934302	1.4209907513826074
noENH	NaN	-3.753516770430054
noENH	0.8627315845074677	-1.3627268173978875
withENH	-0.9052713725888839	-0.5966804390134912
withENH	0.6354842763003221	0.831413213090799
withENH	-2.9343713320306257	NaN
noENH	-3.311984808138741	-3.558765566844201
noENH	-1.7531372868038637	-2.33847927115121
withENH	1.6163754533526173	1.7251194049142577
noENH	-0.5323169593327652	-1.893620825343671
noENH	-0.2841850698907619	-1.9256930238616663
noENH	-4.199204957931175	-3.8774805271518464
noENH	-3.284167458652332	-3.7169908944049403
noENH	-1.3350828962249184	-1.8467233325454946
withENH	-0.2498731577585549	-0.14863804077628107
withENH	-4.04030477677969	-4.104475079212187
noENH	-1.2875567249678626	-2.990555967730903
withENH	0.7245917501343072	0.5838918066283297
withENH	3.008143173308614	2.7188213867144375
noENH	-2.713186889192021	-3.1160868498147627
noENH	-1.1987474580100068	-3.223002053731274
noENH	-2.0346111367576527	-1.4904823645962602
noENH	-3.8508611662911836	-5.291924568955469
withENH	0.443559275613302	1.7136596815986591
withENH	-0.3051898489756776	-0.2971201571545834
noENH	-2.137980368917353	-3.462443027873003
withENH	1.6969534284808097	1.6418991665798295
noENH	1.4899696371988707	-1.0168260276752297
noENH	-3.246914740470517	-3.4315886755426916
withENH	2.1193606519071637	1.6663539668203027
withENH	-2.3494088313094696	NaN
noENH	-1.262021632860725	-3.0165511762638477
withENH	0.29444735846525494	-0.2971201571545834
withENH	0.3871057797095402	0.6586799846535847
noENH	-2.4795754972607917	-3.18647617770616
noENH	-3.1229260231950637	-3.845439259871093
noENH	-1.6209804586930543	-2.893570730026422
withENH	2.480419256184432	2.6847242402278115
noENH	-2.4896281540556373	-3.4072310330261777
noENH	1.4400101711960938	-0.9949489269812641
withENH	-1.782368238585576	-1.4306312708841793
withENH	-0.5626754003678062	-0.9186085339008534
withENH	1.7676994716893948	1.79815135910582
noENH	-3.7729835521381045	-4.350772090290347
withENH	1.3403114454618155	1.3444258719329403
noENH	-3.8635861009190116	-4.375953976569873
noENH	-0.41312040425558216	-1.1585701811362756
noENH	-1.6290290149016928	-4.336909417385926
withENH	0.2978339727629683	-0.01963042187317643
noENH	-1.0184356856061674	-1.4928983188746696
noENH	-4.35794605285926	-4.101440073850361
noENH	-3.0704568467849938	-3.1747461319368138
withENH	2.6762037328541375	2.0981141360909774
withENH	-2.182758961900018	-1.9186085339008538
noENH	NaN	-3.075444865317416
noENH	-0.7667245616664221	-1.3416884032367016
noENH	-1.8910393136598165	-3.1847370920891898
noENH	-1.3724456225543757	-2.820216333138653
withENH	-0.512907563592349	-0.6555741280670595
noENH	-0.13010250319236213	-2.251016429900871
withENH	0.9543719168676331	0.7443564788215757
noENH	2.6244771739166155	2.250770587973044
withENH	-0.8933826809473209	-0.3336460331796973
withENH	1.5077139275235918	1.5288504430703675
noENH	-1.6252556103750189	-1.9035095414333965
withENH	-0.5274807364221072	-0.6962161125644057
noENH	-1.0074488057751274	NaN
noENH	-0.6575063347181684	-0.29408515179275674
withENH	2.156231216750281	2.20295344598006
withENH	2.4579460907481345	2.8714474544113235
withENH	2.1949116849143406	0.9588352171808807
withENH	1.3204425669981996	1.566818293269388
withENH	1.9408104038505545	2.0448655900740325
withENH	3.2039757673425777	3.1871861301217432
noENH	-0.25360939304452507	-2.130431868120267
withENH	-0.6425948667973834	-0.8394693244650848
withENH	1.1375358358401015	1.2067365294145522
noENH	-2.2656018758022345	-3.601513676985004
noENH	-1.1491235599595422	-3.4907347920561866
withENH	0.4672839553274707	0.7526259027632458
withENH	-1.7436877704215161	-1.6462721440531338
withENH	-1.6561746577684333	-2.025282174767574
withENH	0.3761967246066949	-0.16658728123205913
withENH	-1.3717820227245108	-0.0795725813445346
withENH	2.43195088221519	2.1108383106259305
withENH	1.0178205379683463	0.4964289653779901
withENH	1.4960812196349056	1.209147013297519
withENH	0.20429542735163247	-0.15670678445920505
noENH	0.24904275419189448	-2.1160868498147622
withENH	0.0010884157746637868	-0.40403536107109517
noENH	-1.3724456225543757	-4.416481783152483
noENH	0.41385886765226143	0.2040356182964107
noENH	-1.5270285770449092	-2.9960001258022713
withENH	1.3417530732436116	1.3839542361195778
noENH	-3.2942204552488734	-4.4853206594804815
withENH	-0.46283922794962407	-0.5905857345095342
withENH	0.7299489603038145	0.976421906497604
noENH	-0.603058550695792	-2.869179543483282
