x.1	x.2	y.1	y.2
1.1171664772336146e-4	2.4357091735214564e-4	-7.254902519321594	-4.74799335996629
1.041458665725353e-4	2.728682507302091e-4	-7.209189667387763	-4.708410541873897
8.494104927538756e-5	3.040996333285436e-4	-7.163476815453932	-4.668827723781504
6.0721962349770785e-5	3.3966035919151554e-4	-7.117763963520101	-4.629244905689111
3.835847417652842e-5	3.821361196431018e-4	-7.072051111586269	-4.589662087596719
2.250105972605181e-5	4.3468599333237006e-4	-7.026338259652438	-4.550079269504326
1.5210843643757128e-5	5.017676261037752e-4	-6.980625407718607	-4.5104964514119334
1.7615210193000978e-5	5.871076865769314e-4	-6.934912555784776	-4.47091363331954
3.050546729445766e-5	6.933563685544494e-4	-6.889199703850945	-4.431330815227148
5.4962762889039735e-5	8.232580462947779e-4	-6.843486851917114	-4.391747997134755
9.093536738820221e-5	9.816575319783413e-4	-6.797773999983283	-4.3521651790423626
1.3578855918898523e-4	0.0011682434307219165	-6.752061148049451	-4.312582360949969
1.8462066208313133e-4	0.0013844356440823496	-6.70634829611562	-4.272999542857577
2.3313498102909915e-4	0.0016327554110711579	-6.660635444181789	-4.233416724765184
2.829441096291239e-4	0.001916420059244579	-6.614922592247958	-4.193833906672792
0.00034522176723642386	0.0022356282821543215	-6.569209740314127	-4.1542510885803985
4.381382621812352e-4	0.0025928458590762965	-6.523496888380296	-4.114668270488005
5.799978417895112e-4	0.002993374786354105	-6.477784036446465	-4.075085452395613
7.805762195623308e-4	0.0034384495744432977	-6.432071184512634	-4.035502634303221
0.0010347568766782007	0.003928330027164827	-6.386358332578803	-3.9959198162108276
0.0013209107670342454	0.004463912747522573	-6.340645480644971	-3.956336998118435
0.0016015837524977793	0.005049332280747888	-6.29493262871114	-3.916754180026042
0.001837376103320186	0.005680114831616163	-6.249219776777309	-3.877171361933649
0.001997488574240435	0.006356456503654331	-6.203506924843478	-3.8375885438412567
0.0020734375779418884	0.0070814692347650615	-6.157794072909647	-3.7980057257488635
0.002091343966008212	0.00786021846421465	-6.112081220975816	-3.7584229076564712
0.002114611714892872	0.00869601962264928	-6.066368369041985	-3.718840089564078
0.002235685032737813	0.009596986829130393	-6.020655517108153	-3.679257271471686
0.0025247109575686436	0.010579084148787617	-5.974942665174322	-3.6396744533792926
0.003002951276023781	0.011651194356772546	-5.929229813240491	-3.6000916352869
0.0036284153833419965	0.012821706499185364	-5.88351696130666	-3.560508817194507
0.00430877876459562	0.014100578519212889	-5.837804109372829	-3.5209259991021145
0.00493895374327152	0.015504347656785367	-5.792091257438998	-3.4813431810097217
0.005445733801097055	0.017028109533304824	-5.746378405505167	-3.441760362917329
0.005836925991951406	0.018674769581919968	-5.700665553571335	-3.4021775448249363
0.0061972331214283916	0.02045218801344979	-5.654952701637504	-3.3625947267325436
0.00663978819229284	0.022365580001353972	-5.609239849703673	-3.323011908640151
0.007258317332091813	0.024414225188369384	-5.563526997769842	-3.2834290905477577
0.00809276838897521	0.026606780581227236	-5.517814145836011	-3.2438462724553654
0.0091300908407892	0.028968135466922923	-5.47210129390218	-3.204263454362972
0.010347237190285848	0.031506052878560835	-5.426388441968349	-3.16468063627058
0.011743238149362805	0.034233415870769834	-5.380675590034517	-3.1250978181781868
0.013388932240687117	0.037168444166667466	-5.334962738100687	-3.0855150000857945
0.015408709801977635	0.04033843382969862	-5.289249886166855	-3.0459321819934013
0.017947961227626694	0.0437322955284635	-5.243537034233024	-3.0063493639010086
0.021133650261889465	0.047348269993825035	-5.197824182299193	-2.966766545808616
0.025060913428347042	0.05118605315738953	-5.152111330365362	-2.927183727716223
0.029761231919418298	0.05522256953062938	-5.106398478431531	-2.8876009096238304
0.03520888656479733	0.0594197718318598	-5.060685626497699	-2.8480180915314377
0.04138485833316205	0.0637436239380525	-5.014972774563869	-2.808435273439045
0.048257962747712754	0.0681589150663312	-4.969259922630037	-2.7688524553466523
0.05577857512095235	0.07261478088757063	-4.923547070696206	-2.7292696372542595
0.06389283168906779	0.07707241525186413	-4.877834218762375	-2.689686819161867
0.07261332430801201	0.08149714787181038	-4.832121366828544	-2.650104001069474
0.0820043432004043	0.085856607829622	-4.786408514894713	-2.6105211829770814
0.09222037946390112	0.09013824283172828	-4.740695662960881	-2.5709383648846886
0.10341843252953768	0.09433648456432754	-4.694982811027051	-2.5313555467922955
0.11567897417130167	0.09845115207829558	-4.649269959093219	-2.4917727286999027
0.12898593107804343	0.10249804588288276	-4.603557107159389	-2.45218991060751
0.14330511229995566	0.10649894060928486	-4.557844255225557	-2.4126070925151173
0.1586960569974332	0.1104741639462102	-4.512131403291726	-2.3730242744227246
0.175333099807389	0.11444396580021399	-4.466418551357895	-2.333441456330332
0.19350171514723347	0.11842322389359969	-4.420705699424064	-2.293858638237939
0.21341607814135777	0.12241587304745723	-4.374992847490233	-2.2542758201455464
0.23508456004347672	0.12641593855051617	-4.329279995556401	-2.2146930020531537
0.25826274730800314	0.13040284761169255	-4.283567143622571	-2.175110183960761
0.2825029262003503	0.13434752224232693	-4.237854291688739	-2.1355273658683682
0.3071277420898725	0.13821573304632878	-4.192141439754908	-2.0959445477759755
0.33144365210769144	0.14196110217129587	-4.146428587821077	-2.0563617296835828
0.3548024556073019	0.14554708638871133	-4.100715735887246	-2.01677891159119
0.3767143646522649	0.14895115484475513	-4.055002883953415	-1.9771960934987973
