x.1	x.2	x.3	x.4	x.5	x.6	x.7	x.8	x.9	x.10	y.1	y.2	y.3	y.4	y.5	y.6	y.7	y.8	y.9	y.10
0	0	0	0	0	0	0	0	0	0	-6.126742328454457	-5.104980039543833	-6.408711131764839	-5.6421704649103805	-6.062611991034741	-5.899816781676774	-5.647574491755897	-7.062611991034741	-5.57627552863261	-6.205216386477542
4.856461429612269e-4	0.007317305239116693	4.613139272448928e-4	0.003608164241005481	6.313947602178901e-4	0.0010084214741030138	0.0014138156164019266	7.799367272174393e-4	0.0012148971282903373	6.113645526792626e-4	-6.126742328454457	-5.104980039543833	-6.408711131764839	-5.6421704649103805	-6.062611991034741	-5.899816781676774	-5.647574491755897	-7.062611991034741	-5.57627552863261	-6.205216386477542
4.7190632849052104e-4	0.007875217959802089	4.5139767851777194e-4	0.00387578981480472	6.779945377656617e-4	0.0010285947579656933	0.001463379087336195	7.829009560448415e-4	0.0013846842594898508	6.043385930892175e-4	-6.097118063781268	-5.0829354335131445	-6.375559044517679	-5.613788874322461	-6.028341927684088	-5.867487389978477	-5.61658443697407	-7.025632377312068	-5.541220406392729	-6.174484657654188
4.335403692333925e-4	0.008411407493275418	4.22190534805795e-4	0.0040935025049096034	7.140666685720331e-4	0.0010387898198791642	0.0014861482793773208	7.676881974809582e-4	0.0015570398015913364	5.816999735359039e-4	-6.06749379910808	-5.0608908274824556	-6.342406957270519	-5.585407283734542	-5.994071864333434	-5.835157998280179	-5.585594382192243	-6.9886527635893945	-5.50616528415285	-6.143752928830835
3.779584702197498e-4	0.008926092913503393	3.782825745108075e-4	0.004259238583913505	7.406280593457758e-4	0.0010461421557437344	0.0014878732380017212	7.396011179575597e-4	0.0017331297784485289	5.46276998872257e-4	-6.037869534434892	-5.038846221451766	-6.309254870023359	-5.557025693146623	-5.959801800982781	-5.8028286065818815	-5.5546043274104155	-6.951673149866721	-5.47111016191297	-6.113021200007481
3.15454284511984e-4	0.00941629547640984	3.244894878521249e-4	0.004369088184230865	7.595416301003651e-4	0.0010618662422300067	0.001476475560194368	7.074285760006837e-4	0.0019160252439161072	5.012573518135142e-4	-6.008245269761703	-5.016801615421077	-6.276102782776199	-5.528644102558704	-5.925531737632127	-5.770499214883584	-5.523614272628588	-6.914693536144047	-5.436055039673089	-6.0822894711841275
2.5830217160782265e-4	0.009884442418636525	2.66243705408795e-4	0.004415341029324387	7.740609335517139e-4	0.0010975311911739702	0.0014647461781762505	6.790829739607693e-4	0.002110580014889021	4.498000919169816e-4	-5.978621005088514	-4.994757009390388	-6.242950695529038	-5.500262511970784	-5.891261674281474	-5.738169823185286	-5.492624217846761	-6.877713922421374	-5.40099991743321	-6.051557742360774
2.1628198263301085e-4	0.010333162640105748	2.0931491974155483e-4	0.004407711695778501	7.871986843091275e-4	0.0011641224037808946	0.0014655407353492693	6.609414050668145e-4	0.002323858244568041	3.965343428361094e-4	-5.948996740415326	-4.972712403359699	-6.209798608281878	-5.471880921382865	-5.85699161093082	-5.705840431486989	-5.461634163064934	-6.840734308698701	-5.36594479519333	-6.0208260135374205
1.9604398345024135e-4	0.010763988506117785	1.5775741666574348e-4	0.004350647377247021	8.026550824699547e-4	0.0012764308950225795	0.0014918024429587946	6.586949910187052e-4	0.0025679160629002835	3.45553629246228e-4	-5.919372475742137	-4.950667797329009	-6.176646521034718	-5.443499330794945	-5.8227215475801675	-5.673511039788691	-5.430644108283107	-6.8037546949760275	-5.33088967295345	-5.990094284714067
2.008280375257111e-4	0.01118298189763485	1.1416573257887221e-4	0.004250146063921122	8.257816422292357e-4	0.0014431910538994666	0.0015593523626491292	6.715596553912858e-4	0.002852460808154846	3.0116147348318326e-4	-5.889748211068949	-4.92862319129832	-6.143494433787558	-5.415117740207027	-5.788451484229514	-5.641181648090393	-5.39965405350128	-6.766775081253354	-5.29583455071357	-5.9593625558907135
2.3126595890113086e-4	0.011593432432991968	8.038704636203899e-5	0.004122661555008906	8.621037496227336e-4	0.0016693323387801438	0.0016754287500573247	6.967071085034786e-4	0.003190477676175301	2.6763247887637726e-4	-5.860123946395761	-4.906578585267631	-6.110342346540398	-5.386736149619107	-5.754181420878861	-5.608852256392096	-5.368663998719453	-6.72979546753068	-5.26077942847369	-5.9286308270673596
2.8108016293064745e-4	0.01200042815090166	5.657242274362518e-5	0.00398064470106191	9.182199529922373e-4	0.001962037543105325	0.0018476129937420695	7.287402450233105e-4	0.003600868919805736	2.477279078070472e-4	-5.830499681722572	-4.884533979236942	-6.077190259293238	-5.358354559031188	-5.719911357528207	-5.576522864693798	-5.3376739439376255	-6.692815853808007	-5.22572430623381	-5.8978990982440065
3.4171802117305297e-4	0.012408134884782604	4.203009698164919e-5	0.0038412356446051892	0.0010022861713436452	0.0023222071975697927	0.0020881248602968006	7.593089148259652e-4	0.004103528165084519	2.4522842346324733e-4	-5.800875417049384	-4.8624893732062535	-6.044038172046078	-5.329972968443268	-5.685641294177554	-5.5441934729955005	-5.306683889155799	-6.655836240085334	-5.19066918399393	-5.8671673694206525
4.029194655822089e-4	0.012821542919970596	3.633278181810944e-5	0.003721107388540879	0.0011243404106673837	0.0027425837453945016	0.0023966093738469374	7.806153004575908e-4	0.00471345318662243	2.64072305098583e-4	-5.771251152376196	-4.840444767175564	-6.010886084798918	-5.301591377855349	-5.6513712308269	-5.511864081297203	-5.275693834373971	-6.6188566263626605	-5.15561406175405	-5.8364356405972995
4.534108960662814e-4	0.013243721035845384	3.975640962067842e-5	0.003638181725097616	0.0012899773756474527	0.003218188277370173	0.0027751945527545833	7.864813153568372e-4	0.00544946117707808	3.056747882945402e-4	-5.741626887703007	-4.818400161144875	-5.977733997551757	-5.27320978726743	-5.617101167476247	-5.479534689598905	-5.244703779592145	-6.581877012639987	-5.12055893951417	-5.8057039117739455
4.825703778256761e-4	0.013678617219167043	5.225041950656209e-5	0.003614478858226026	0.0015052972974037154	0.0037411475777474946	0.0032311134269885355	7.713250515167003e-4	0.006343600397595104	3.735416158485677e-4	-5.712002623029818	-4.796355555114186	-5.944581910304597	-5.244828196679511	-5.582831104125593	-5.447205297900608	-5.213713724810318	-6.544897398917314	-5.08550381727429	-5.7749721829505924
4.8612290306053354e-4	0.014129857587504934	7.40964736294675e-5	0.003662882564001299	0.001775967785015414	0.004295533083353336	0.003766226645176874	7.354818695222755e-4	0.007404234205170447	4.725989259972177e-4	-5.68237835835663	-4.774310949083497	-5.911429823057437	-5.2164466060915915	-5.54856104077494	-5.41487590620231	-5.182723670028491	-6.507917785194641	-5.05044869503441	-5.7442404541272385
4.6432423311584527e-4	0.014598709698641318	1.0588140760516233e-4	0.0038050847938132146	0.0021046549576913083	0.0048693672218121375	0.004379181809547971	6.822289492091168e-4	0.00864171532866189	6.033380448655446e-4	-5.652754093683441	-4.752266343052808	-5.878277735810277	-5.188065015503672	-5.514290977424286	-5.382546514504012	-5.1517336152466635	-6.470938171471967	-5.0153935727945305	-5.713508725303885
4.224905370579314e-4	0.015090742304558341	1.48638442460981e-4	0.004062332071509808	0.002484201701272803	0.005449699018151523	0.005073636012726027	6.168186661468798e-4	0.010067869690191862	7.690007478742511e-4	-5.623129829010253	-4.730221737022118	-5.845125648563117	-5.159683424915753	-5.480020914073633	-5.350217122805715	-5.120743560464836	-6.4339585577492935	-4.98033845055465	-5.6827769964805315
3.7025096357750677e-4	0.015606308771288034	2.0150902787130186e-4	0.004442453455317833	0.0029057812267248143	0.006023896212086061	0.005853563713305016	5.472406043275619e-4	0.011694040797054007	9.756444503183793e-4	-5.593505564337065	-4.708177130991429	-5.811973561315957	-5.131301834327834	-5.44575085072298	-5.317887731107417	-5.089753505683009	-6.39697894402662	-4.945283328314771	-5.652045267657178
3.2085078754425596e-4	0.016149193766457376	2.630482696291031e-4	0.004969356335707166	0.003355848729271709	0.006584119714459134	0.0067096593115676196	4.8272805661138927e-4	0.013501277026296115	0.0012216457804472957	-5.563881299663876	-4.68613252496074	-5.778821474068797	-5.102920243739915	-5.4114807873723265	-5.2855583394091195	-5.058763450901182	-6.359999330303947	-4.9102282060748905	-5.6213135388338245
