x.1	x.2	x.3	x.4	x.5	x.6	x.7	x.8	x.9	x.10	y.1	y.2	y.3	y.4	y.5	y.6	y.7	y.8	y.9	y.10
0	0	0	0	0	0	0	0	0	0	-6.840730247745646	-5.258795439722058	-7.475733430966398	-4.93593072643829	-7.21521901711112	-4.398134985653524	-6.973818481007587	-5.078527015603138	-7.2872459784976575	-4.105102295633042
0.001033396882727388	0.011015820229048786	6.554511064161964e-4	0.02202280736686685	7.569694536705206e-4	0.025599464237689527	0.0012441830569279357	0.01641028084748167	8.744350312320546e-4	0.07073742613891668	-6.840730247745646	-5.258795439722058	-7.475733430966398	-4.93593072643829	-7.21521901711112	-4.398134985653524	-6.973818481007587	-5.078527015603138	-7.2872459784976575	-4.105102295633042
0.0011565900919686314	0.011095211025289481	6.397077081414421e-4	0.023086227062603756	7.353962457906568e-4	0.026890561950705886	0.0013874817259730352	0.01701789822328491	8.493244809251591e-4	0.07300404354117813	-6.808223986167528	-5.238486650269962	-7.440274579492535	-4.912556095027772	-7.180158686949618	-4.378210931630087	-6.939949349630281	-5.05579208945958	-7.253184314239214	-4.091343331317248
0.0012795115940138582	0.011160268080879077	5.913439661170203e-4	0.024171671077464863	6.76437413262123e-4	0.02825334242151823	0.0015160789578177016	0.017634690948260354	7.76979829854693e-4	0.07530409563036475	-6.775717724589411	-5.218177860817867	-7.404815728018674	-4.889181463617254	-7.145098356788115	-4.35828687760665	-6.906080218252974	-5.0330571633160215	-7.21912264998077	-4.077584367001453
0.0014021878718489982	0.011212857944600394	5.21266307954246e-4	0.02527749484611953	5.888212558694659e-4	0.02968959633708457	0.0016293180577394693	0.018265471656056548	6.695353226867133e-4	0.07763831338597481	-6.743211463011293	-5.197869071365771	-7.369356876544812	-4.865806832206736	-7.110038026626612	-4.338362823583213	-6.872211086875668	-5.010322237172464	-7.185060985722327	-4.063825402685659
0.001523807187469559	0.011253923622986352	4.4093545246657787e-4	0.026406339547427958	4.844175141037818e-4	0.031200833776158052	0.0017269468630125835	0.018910915049579015	5.49456383397934e-4	0.08000746045250241	-6.710705201433176	-5.177560281913676	-7.33389802507095	-4.8424322007962175	-7.074977696465109	-4.3184387695597755	-6.83834195549836	-4.987587311028906	-7.150999321463884	-4.050066438369864
0.0016421934064554608	0.011288142506003815	3.6280845593685907e-4	0.027562791574017347	3.769188734494775e-4	0.03279227052071983	0.0018095438240675625	0.01957351398354359	4.363562072086466e-4	0.08241277400739971	-6.678198939855058	-5.15725149246158	-7.298439173597088	-4.819057569385699	-7.039917366303607	-4.298514715536339	-6.804472824121054	-4.964852384885348	-7.11693765720544	-4.03630747405407
0.0017537412035059429	0.011318530069325743	3.0012105108369075e-4	0.028746005450840564	2.775739515879522e-4	0.03448058774515432	0.0018753284472721066	0.020260367473591574	3.473868062878152e-4	0.0848583380613426	-6.645692678276941	-5.136942703009485	-7.2629803221232265	-4.79568293797518	-7.004857036142104	-4.278590661512902	-6.770603692743747	-4.94211745874179	-7.082875992946996	-4.022548509738275
0.001853261323991743	0.01134850805313538	2.6180932195567696e-4	0.0299604924656799	1.931284701471414e-4	0.03626551728340739	0.0019208439173874663	0.02097085894927594	2.966649883512528e-4	0.08734126583995902	-6.613186416698823	-5.116633913557389	-7.227521470649364	-4.772308306564662	-6.969796705980602	-4.258666607489465	-6.736734561366441	-4.919382532598232	-7.048814328688553	-4.008789545422481
0.0019340287862714713	0.011382883052033558	2.526721123317101e-4	0.03121392978964931	1.2667478620896833e-4	0.03814887737384542	0.001938751540980125	0.021707615056254768	2.9210178734850124e-4	0.08986223174529773	-6.580680155120705	-5.096325124105293	-7.192062619175502	-4.748933675154144	-6.934736375819099	-4.238742553466028	-6.702865429989134	-4.896647606454675	-7.01475266443011	-3.9950305811066866
0.001992592381303748	0.01142570110214482	2.739701783882288e-4	0.032505808984957724	7.909619764965825e-5	0.040136417496893395	0.0019252457242062888	0.02247952722915856	3.324261727622524e-4	0.09242183007428567	-6.548173893542588	-5.076016334653198	-7.1566037677016405	-4.725559043743626	-6.899676045657596	-4.218818499442591	-6.668996298611827	-4.873912680311117	-6.980691000171666	-3.981271616790892
0.002026871052033161	0.011481384647940377	3.239939262569492e-4	0.033842934669549754	4.672790457285398e-5	0.042249358750674045	0.001876217680963223	0.023283815244451337	4.122683754716868e-4	0.09502055193255567	-6.51566763196447	-5.055707545201103	-7.121144916227778	-4.702184412333108	-6.864615715496094	-4.198894445419153	-6.63512716723452	-4.8511777541675585	-6.946629335913222	-3.9675126524750977
0.002036907150543592	0.011555543308176992	3.950192158566519e-4	0.03523707041216039	2.6006259632239568e-5	0.04448357412915747	0.0017901577564958325	0.024122666417922625	5.207869254936216e-4	0.09765876228900654	-6.483161370386353	-5.035398755749007	-7.085686064753917	-4.67880978092259	-6.829555385334591	-4.178970391395716	-6.601258035857214	-4.828442828024	-6.912567671654779	-3.953753688159303
0.0020290180878550293	0.011656264703109246	4.7598972157993747e-4	0.036687233896285865	1.360061025216945e-5	0.046840868601836255	0.0016679143500721884	0.025005767483968332	6.415412076945157e-4	0.10033802678149943	-6.450655108808235	-5.0150899662969115	-7.0502272132800545	-4.655435149512072	-6.794495055173089	-4.1590463373722795	-6.567388904479907	-4.805707901880442	-6.878506007396336	-3.9399947238435087
0.002013569710650523	0.011786441240229336	5.552063999449261e-4	0.03820271158897896	6.797110226761273e-6	0.049326829634393346	0.0015199639949000292	0.0259276559100408	7.527934853676338e-4	0.10306018341537443	-6.418148847230118	-4.994781176844816	-7.014768361806192	-4.632060518101554	-6.759434725011586	-4.139122283348843	-6.533519773102601	-4.782972975736885	-6.8444443431378925	-3.926235759527714
0.002002503246393467	0.011951677847025402	6.205253902212064e-4	0.039800252280846285	3.2896319144626364e-6	0.05196680991164661	0.0013603981822683654	0.026889599457917968	8.353210471475042e-4	0.10582186937431853	-6.385642585652	-4.97447238739272	-6.979309510332331	-4.608685886691036	-6.724374394850083	-4.119198229325406	-6.499650641725294	-4.760238049593327	-6.810382678879448	-3.91247679521192
0.0020118187000105515	0.01216051377481007	6.608396284628921e-4	0.04147723471627194	1.6241254040925594e-6	0.0547510236028857	0.0012063469178894535	0.027900465040982304	8.740634879110539e-4	0.10862266681203192	-6.353136324073882	-4.954163597940624	-6.9438506588584685	-4.5853112552805175	-6.689314064688581	-4.099274175301969	-6.465781510347988	-4.737503123449769	-6.776321014621005	-3.8987178308961257
