sample	LaTeX.label	med	lq	uq	lw	uw	n	id
bin1-	0.20\GCto 0.42	3.705319991811167	3.0470071249066946	4.308181707180949	1.1552452514953133	6.19994358059233	5520	1
bin1+	0.20\GCto 0.42	3.517943211095898	2.8290277619051105	4.1778839850203955	0.8057434272321831	6.201168319693323	771	2
bin2-	0.42\GCto 0.49	3.7497188965727952	3.0121846523809	4.375822592693754	0.9667277419116189	6.421279503163035	5078	3
bin2+	0.42\GCto 0.49	3.427806750586724	2.7050106268604117	4.157489657296424	0.5262920812063929	6.265171491081727	1495	4
bin3-	0.49\GCto 0.55	3.530418075108378	2.6584516398512505	4.325411395301683	0.1580120066756021	6.825851028477331	4469	5
bin3+	0.49\GCto 0.55	3.1856020689005256	2.3171897241718176	4.022261536135515	-0.24041799377372852	6.579869254081061	1857	6
bin4-	0.55\GCto 0.60	3.067487311529727	2.181914245527663	4.103674911276729	-0.7007267530959354	6.977212466386155	3653	7
bin4+	0.55\GCto 0.60	2.7805774900863125	1.9489720694288706	3.7912323292819607	-0.8144183203507649	6.554622719061596	2062	8
bin5-	0.60\GCto 0.84	2.3540176805937527	1.6452123736451627	3.3470276738316773	-0.49770970503355194	5.89975062411145	3114	9
bin5+	0.60\GCto 0.84	2.2954383405785195	1.5565923784851332	3.354333031688038	-0.8629237259199858	6.050944011492396	2361	10
