x.1	x.2	y.1	y.2
0.021123326236944844	2.1437779310642e-4	0.8718528353492427	-1.3221792670298145
0.02217803272092176	2.4895154500052666e-4	0.8962150783755242	-1.2844059047985974
0.023265301531618987	2.8524586226694816e-4	0.9205773214018055	-1.2466325425673803
0.024395827423959123	3.2471615243550526e-4	0.9449395644280869	-1.2088591803361632
0.02556774458939976	3.6813599722595097e-4	0.9693018074543682	-1.1710858181049462
0.026788457512415032	4.151066010395718e-4	0.9936640504806497	-1.133312455873729
0.028070767552717233	4.638517443695859e-4	1.018026293506931	-1.095539093642512
0.0294133448577513	5.11932755849229e-4	1.0423885365332124	-1.057765731411295
0.030828807746459123	5.573937588770075e-4	1.0667507795594937	-1.0199923691800779
0.032330434943302185	5.990611652786676e-4	1.0911130225857752	-0.9822190069488609
0.03391735238891055	6.366030371560135e-4	1.1154752656120566	-0.9444456447176438
0.035609101166201786	6.704329019289537e-4	1.139837508638338	-0.9066722824864268
0.03741633462212985	7.018016277626411e-4	1.1641997516646194	-0.8688989202552098
0.03933888988185956	7.32483238630166e-4	1.1885619946909007	-0.8311255580239927
0.04140490019708724	7.65752716277445e-4	1.212924237717182	-0.7933521957927756
0.043617996353926256	8.078131279494126e-4	1.2372864807434636	-0.7555788335615585
0.045979288199977465	8.702176697755146e-4	1.261648723769745	-0.7178054713303414
0.04852672553586199	9.667001810238408e-4	1.2860109667960262	-0.6800321090991244
0.051251722144436296	0.0011125798090711378	1.3103732098223078	-0.6422587468679073
0.05415738416708762	0.0013205993264641307	1.334735452848589	-0.6044853846366902
0.05729172543039363	0.0015977017750123516	1.3590976958748704	-0.5667120224054731
0.06062880492928876	0.0019414607368460864	1.3834599389011517	-0.5289386601742562
0.06417880835595463	0.00233462757510394	1.4078221819274332	-0.4911652979430391
0.0679851344415039	0.0027605516337245455	1.4321844249537146	-0.453391935711822
0.07201396802208711	0.003206744620182635	1.456546667979996	-0.41561857348060494
0.07628106067511693	0.0036712377835629827	1.4809089110062774	-0.37784521124938786
0.08081355433238023	0.00416754012841294	1.5052711540325587	-0.3400718490181708
0.08557681783023662	0.004716918937516885	1.52963339705884	-0.3022984867869538
0.09058833898612727	0.00534253265744673	1.5539956400851216	-0.26452512455573673
0.09585463672986674	0.006060608946308276	1.578357883111403	-0.22675176232451966
0.10134182506456588	0.006875577607923208	1.6027201261376844	-0.18897840009330258
0.10706549927726662	0.007776705901139128	1.6270823691639658	-0.1512050378620855
0.1130105975332782	0.008733114018027217	1.651444612190247	-0.11343167563086842
0.11914511611312838	0.009714556579570321	1.6758068552165284	-0.07565831339965134
0.12547763373419976	0.010694278420161333	1.7001690982428097	-0.03788495116843427
0.13197522147002316	0.011655955815791378	1.7245313412690912	-1.1158893721718854e-4
0.13860814108789635	0.01260038424499265	1.7488935842953726	0.03766177329399989
0.14537187545557648	0.013549456707503963	1.773255827321654	0.07543513552521697
0.15222451053194164	0.01453723333646373	1.7976180703479354	0.11320849775643405
0.15913800503896072	0.01560482296717751	1.8219803133742167	0.15098185998765112
0.16608867870528202	0.0167966385562432	1.846342556400498	0.1887552222188682
0.17303902852003755	0.018164043299110234	1.8707047994267796	0.22652858445008506
0.17995970150809007	0.019742282015154516	1.895067042453061	0.26430194668130214
0.186807626781869	0.021575198562474522	1.9194292854793422	0.3020753089125192
0.19356111627989905	0.023706529283226373	1.9437915285056238	0.3398486711437363
0.20018347828230437	0.026175050436241198	1.968153771531905	0.37762203337495337
0.20662643356602728	0.029007184851567343	1.9925160145581864	0.41539539560617045
0.21288324631909475	0.03216072570197731	2.0168782575844677	0.4531687578373875
0.21890840359831454	0.03558339375817682	2.0412405006107495	0.4909421200686046
0.224664387738168	0.03921194827919777	2.0656027436370303	0.5287154822998217
0.23015643538634503	0.04299499054457984	2.089964986663312	0.5664888445310388
0.23533092734075947	0.04691557149212613	2.1143272296895934	0.6042622067622558
0.24017496118145926	0.0509829640621882	2.1386894727158747	0.6420355689934729
0.2447018260743158	0.05523273369154144	2.1630517157421565	0.6798089312246898
0.24885296289456374	0.059696929651590944	2.1874139587684374	0.71758229345590685
0.25264856726264656	0.06438628772360462	2.211776201794719	0.7553556556871239
0.2561060374239853	0.06928137110110968	2.2361384448210004	0.793129017918341
0.2591673793268157	0.07431830552869696	2.2605006878472818	0.8309023801495581
0.2618867537164309	0.07944818834827141	2.284862930873563	0.8686757423807752
0.26428258965571577	0.08464888337172846	2.3092251738998444	0.9064491046119922
