x.1	x.2	x.3	x.4	x.5	x.6	x.7	x.8	x.9	x.10	y.1	y.2	y.3	y.4	y.5	y.6	y.7	y.8	y.9	y.10
0	0	0	0	0	0	0	0	0	0	-5.296261461047779	-4.045248564042623	-5.652680122684437	-3.614127426095184	-5.0538366476084455	-4.256626548505103	-5.226703301493876	-3.917158931062345	-5.844290339367266	-5.276333889061775
3.7613967904676906e-4	0.042910173925429625	4.022861121925148e-4	0.08756384404436493	0.0016055739615115777	0.020868088071285387	9.29990651501347e-4	0.1065494564294484	0.0012442786719569388	0.019585560477818745	-5.296261461047779	-4.045248564042623	-5.652680122684437	-3.614127426095184	-5.0538366476084455	-4.256626548505103	-5.226703301493876	-3.917158931062345	-5.844290339367266	-5.276333889061775
3.724560189068109e-4	0.04467348871464833	4.1563628168688426e-4	0.09199684208378386	0.0018729664982891582	0.021355218298601975	9.980769998287305e-4	0.11242286063038465	0.001433608774891312	0.02022841131120694	-5.259458857252002	-4.021094476576774	-5.6163735812476805	-3.593344706638836	-5.021856837822603	-4.2358241044488025	-5.194557760278517	-3.8925044241313413	-5.810849725702383	-5.249467939503982
3.571733601467322e-4	0.04647806877989081	4.251289826821008e-4	0.09655746615006133	0.0021640726018264606	0.021825144072361257	0.001071641898120485	0.11841193197725858	0.0016150224319442426	0.02085975003631559	-5.2226562534562255	-3.9969403891109248	-5.580067039810923	-3.572561987182488	-4.98987702803676	-4.215021660392501	-5.1624122190631585	-3.8678499172003376	-5.777409112037501	-5.22260198994619
3.3512824580107277e-4	0.04832663662894408	4.3400474715581767e-4	0.10124328919977049	0.0024772911797227466	0.02228759844218943	0.001162929285661115	0.12451265634132426	0.0017943879634447477	0.021484458797897975	-5.185853649660449	-3.9727863016450757	-5.543760498374167	-3.55177926772614	-4.957897218250918	-4.1942192163362	-5.1302666778478	-3.8431954102693338	-5.743968498372618	-5.195736040388397
3.11441038846161e-4	0.05022220941169432	4.4606103116994687e-4	0.10605601755202791	0.0028129560398539766	0.022753790290880895	0.0012833384669492178	0.13070553208587557	0.001982287697313541	0.02210702524317417	-5.149051045864672	-3.9486322141792267	-5.50745395693741	-3.5309965482697923	-4.925917408465076	-4.173416772279898	-5.098121136632441	-3.81854090333833	-5.7105278847077345	-5.1688700908306044
2.9286681345955517e-4	0.05217589247627731	4.656462286874185e-4	0.11099820840821563	0.0031700275877666866	0.02323911873507279	0.0014452332877430856	0.1369889174746847	0.0021952487696610735	0.02273343122261928	-5.112248442068895	-3.9244781267133773	-5.471147415500653	-3.5102138288134443	-4.8939375986792335	-4.152614328223597	-5.065975595417083	-3.793886396407326	-5.677087271042852	-5.142004141272812
2.881437321940001e-4	0.0541854114255303	4.952151743017128e-4	0.1160539041228644	0.0035461486933054663	0.023753678423193935	0.0016661259055703744	0.14336067538970845	0.00244818940818876	0.02336919852156758	-5.075445838273119	-3.9003240392475282	-5.434840874063896	-3.4894311093570964	-4.861957788893391	-4.131811884167296	-5.033830054201724	-3.7692318894763224	-5.643646657377969	-5.11513819171502
3.048936868613876e-4	0.0562536571933797	5.362477753121244e-4	0.12121823192154692	0.003941133171237397	0.024314509796332665	0.001954231656987513	0.1498034298847978	0.0027561512101300515	0.02402320422950419	-5.038643234477342	-3.8761699517816792	-5.39853433262714	-3.4686483899007485	-4.829977979107548	-4.111009440110995	-5.001684512986365	-3.7445773825453186	-5.610206043713086	-5.0882722421572275
3.5118808673736723e-4	0.05838463991104693	5.895749019461582e-4	0.12648571165171657	0.004355267295069708	0.024937517642852097	0.0023146230401543347	0.15631414095723778	0.003132034152155363	0.024702928259500715	-5.001840630681565	-3.8520158643158298	-5.362227791190382	-3.4478656704444006	-4.797998169321706	-4.090206996054694	-4.969538971771007	-3.719922875614315	-5.576765430048204	-5.061406292599434
4.3825373049504064e-4	0.060591523951990654	6.523952837116973e-4	0.1318502480952343	0.0047876793881647265	0.025629389772741085	0.0027535672464396523	0.16289179508383533	0.0035854045494689134	0.025414414996177973	-4.9650380268857885	-3.8278617768499807	-5.325921249753626	-3.4270829509880527	-4.766018359535863	-4.069404551998392	-4.937393430555647	-3.695268368683311	-5.543324816383321	-5.034540343041642
5.735384245213647e-4	0.06287324090478287	7.212838582817707e-4	0.13731533567638346	0.005240340798363362	0.026422301116515345	0.003270476814310822	0.16952154969773606	0.004114895411668915	0.026175260068487194	-4.928235423090012	-3.8037076893841317	-5.2896147083168685	-3.406300231531705	-4.7340385497500215	-4.0486021079420915	-4.905247889340289	-3.670613861752307	-5.509884202718438	-5.00767439348385
7.631589339474313e-4	0.06523157414380658	7.922080537065788e-4	0.14286265124912226	0.005718161422246844	0.02731081408444921	0.003855286963196934	0.17619955107004903	0.00469884964652139	0.026986603541438458	-4.891432819294235	-3.7795536019182823	-5.253308166880112	-3.385517512075357	-4.702058739964179	-4.02779966388579	-4.87310234812493	-3.6459593548213034	-5.476443589053556	-4.980808443926057
0.001013719735570415	0.06767078564602691	8.603398140177184e-4	0.14848295431703462	0.006223547316549935	0.028318766643824066	0.0045010337308453805	0.18292483989205627	0.00530560511938083	0.02786411435738652	-4.854630215498458	-3.7553995144524333	-5.2170016254433556	-3.364734792619009	-4.670078930178336	-4.006997219829489	-4.840956806909571	-3.6213048478902996	-5.443002975388673	-4.953942494368265
0.0013366766428944833	0.07020470998854621	9.222420911284091e-4	0.15416751742104803	0.006761990364686425	0.029455987206765878	0.005203245094939843	0.18968498726436528	0.005895570231330859	0.028820946208299583	-4.817827611702681	-3.7312454269865842	-5.180695084006598	-3.343952073162661	-4.638099120392494	-3.9861947757731877	-4.808811265694213	-3.596650340959296	-5.40956236172379	-4.927076544810472
0.0017298744916114297	0.07283359862221787	9.758957453709999e-4	0.1599070388737561	0.007345041620270164	0.03072036425703585	0.005949541418487989	0.19647538844231086	0.006428357029206248	0.02985945061260536	-4.781025007906905	-3.707091339520735	-5.144388542569842	-3.323169353706313	-4.606119310606651	-3.9653923317168864	-4.776665724478854	-3.571995834028292	-5.376121748058908	-4.9002105952526795
0.0021948861412712096	0.07555645210276357	0.0010204087081438242	0.16569410282385122	0.0079765948612305	0.032144842251570584	0.0067366774017895	0.20329356029164516	0.006888193533380838	0.031009300187548605	-4.744222404111127	-3.6829372520548858	-5.108082001133085	-3.3023866342499653	-4.574139500820809	-3.944589887660585	-4.744520183263496	-3.5473413270972882	-5.342681134394025	-4.873344645694887
0.0027338660553678017	0.07837676137021543	0.0010587835855446729	0.17151611365956465	0.008664794447777919	0.03370652250465156	0.007569308758436967	0.21012911210209986	0.007295830202462217	0.03226767091653549	-4.707419800315351	-3.6587831645890367	-5.071775459696328	-3.2816039147936173	-4.542159691034966	-3.923787443604284	-4.712374642048137	-3.5226868201662844	-5.309240520729142	-4.846478696137095
0.003345611008616607	0.08130696594046326	0.0010955389729692426	0.17735929581396118	0.009427108574497368	0.03542637531456841	0.008453671946395661	0.21697637451596194	0.007705268081781275	0.033651236125522406	-4.670617196519574	-3.6346290771231873	-5.035468918259571	-3.2608211953372694	-4.510179881249124	-3.902984999547983	-4.680229100832778	-3.4980323132352806	-5.275799907064259	-4.819612746579303
0.004021193790527474	0.08434871840289832	0.0011372996763614116	0.1832122317024378	0.010269090859625673	0.03729901744606378	0.009401332154471281	0.22382902650278305	0.00819736139523979	0.03518495329838125	-4.633814592723797	-3.6104749896573383	-4.999162376822815	-3.2400384758809215	-4.478200071463282	-3.882182555491682	-4.64808355961742	-3.473377806304277	-5.242359293399376	-4.792746797021509
0.004754330990901056	0.08749667732856994	0.0011936637177564864	0.18906313067559083	0.011201866188327768	0.03931379273082891	0.010433351545984562	0.2306785143104803	0.008881020914857145	0.03686166545353133	-4.5970119889280205	-3.5863209021914892	-4.9628558353860575	-3.2192557564245736	-4.446220261677439	-3.8613801114353805	-4.615938018402061	-3.448723299373273	-5.208918679734493	-4.765880847463717
0.005539973802791974	0.09075247424899514	0.001273458346572431	0.1948993408761829	0.01225004022516587	0.04148910175045376	0.011576903536572552	0.23751759399325878	0.009822784801172017	0.03871892319292015	-4.560209385132244	-3.5621668147256402	-4.926549293949301	-3.1984730369682257	-4.4142404518915965	-3.8405776673790792	-4.5837924771867025	-3.4240687924422692	-5.175478066069611	-4.739014897905925
0.006366273808179739	0.09412496113460149	0.0013862791334880652	0.2007040998152425	0.013425081988207434	0.04379256031730315	0.01284914666055186	0.24433327054565	0.011058440108608871	0.04075539529851436	-4.523406781336467	-3.5380127272597908	-4.8902427525125445	-3.177690317511878	-4.382260642105754	-3.819775223322778	-4.551646935971344	-3.3994142855112655	-5.142037452404728	-4.7121489483481325
