sample.name	rep1	rep2
noENH	1.5051555613399954	1.8669241882908738
noENH	NaN	-1.8998580246789145
withENH	4.017975515429997	4.159613511330328
withENH	2.6739616517101537	1.9116859978867429
withENH	0.1514177069458844	-0.37782061930824207
noENH	-2.178394045870636	-1.6025092242857073
noENH	-1.8232651620365248	-1.463758909872241
noENH	-0.6051757216106648	-3.226100157847705
withENH	-0.1126347101806533	-0.7321701918879822
noENH	-1.0153980414393045	0.1721777777277248
noENH	-1.4874464385425292	-2.0331245555423787
noENH	NaN	-1.3275231322855077
noENH	-0.4214637684382767	-0.8606163930860635
withENH	1.6739616517101534	1.689293576550295
withENH	0.9958897465975158	1.420646951885374
noENH	2.1833982897205844	2.1955445180765767
withENH	1.0088873508639882	0.7052351204193161
noENH	-2.2049840648002235	-2.7723079749584034
noENH	-1.4214637684382767	-2.425648135552616
noENH	-0.9620321498009795	-2.4568061492304745
noENH	-0.7109703856332614	-2.994399897427584
withENH	0.004110253402484609	-0.05475690418398871
noENH	NaN	-2.5092735691246095
noENH	-2.3890422907458992	-1.7019186470670054
withENH	2.2145300330728563	1.4468806618324415
noENH	-0.8568222599657933	-1.7843808072589784
withENH	1.8362330806090306	2.081610999329055
noENH	0.35332329116289674	-0.08623820453783848
withENH	0.5275707770962306	-0.286106570419593
noENH	-1.7300044060500213	-2.966053894549653
withENH	-0.0915730946528237	-0.7663859072258947
withENH	0.6028952269996591	0.5897579029993802
noENH	0.019108822947704773	-1.2868811477881617
noENH	-1.7369655941662059	-2.679667397587923
noENH	-0.0709665213541435	-2.2868811477881614
noENH	-1.6755372202734393	NaN
withENH	1.4054728157842518	1.8098063838675293
withENH	0.8467099347230368	0.9375023820944036
withENH	2.326038348289847	2.6486515920529485
noENH	NaN	-2.871843648509318
withENH	0.8455228102883964	0.6486515920529488
noENH	-1.4465547494011068	-1.4865162394984253
noENH	-2.077509367220915	-1.4795262257305575
withENH	0.7653936802850588	0.5347126118428602
withENH	-0.32603834828984635	-0.8139195580294218
noENH	-2.1990713471018286	-2.7728739597033636
noENH	0.08288027207459514	-0.7444366989949052
withENH	0.010996638987724516	-0.5033515013921008
withENH	4.696329464738608	4.093889329107491
noENH	-1.077509367220915	-2.7019186470670054
withENH	2.182498408389624	1.5897579029993805
withENH	3.2589241524313097	2.7068662059982445
withENH	1.9166750652952744	1.6629361681513344
noENH	-1.4397267064508334	-0.9649530529007992
withENH	2.376453569017614	2.4422007145855225
withENH	1.6739616517101537	1.03219004763864
withENH	0.41092724587635976	-0.8956689241708615
withENH	1.6739616517101534	0.9941481580787155
noENH	-1.7109703856332614	-2.2868811477881614
noENH	-1.7151583874961247	-3.1978819967991643
withENH	0.9514956272390622	2.207141881412914
noENH	-0.9306345864330312	-2.8556329096631288
withENH	4.0171554342681475	3.75690489281921
noENH	-2.1531640288583977	-2.7019186470670054
withENH	0.4813165737677576	0.6582060035268011
withENH	-0.3593221567593412	-0.17577684336359667
noENH	-2.659623505633041	-2.523920345089011
withENH	0.7479622331539304	-1.0883140021132574
noENH	-2.1761903190237515	-2.8027355776518306
withENH	2.1774481134051396	1.6082938544368077
withENH	3.5484307696262944	3.625381812730102
withENH	0.7479622331539304	1.0372168799706016
noENH	-1.6438561897747246	-2.219766951929625
noENH	-1.9519784851370563	-3.371843648509318
noENH	-1.666576266274808	-3.5521385061375517
noENH	-0.677413287703993	-1.8791706475135985
withENH	3.3632608122460455	3.1080832106902463
noENH	0.3454257116104127	0.13486969557711714
noENH	-0.5391045126766952	-1.7944345939832658
withENH	0.7205163539058943	0.8047707939702309
noENH	1.0999521893558084	-2.521623789438772
withENH	3.0016375660164307	2.311616604775378
withENH	1.7994925337940124	2.0961105690241704
withENH	0.9735219335690612	0.9116859978867428
noENH	NaN	-0.7843808072589785
noENH	-1.6844981742720704	NaN
withENH	1.9369960575439473	NaN
noENH	-2.3942398764270885	-2.1616639632610815
noENH	-1.4328238066883183	-2.167148180440467
noENH	-2.736965594166206	-3.094236069845766
noENH	-2.7109703856332614	0.48570835610876584
withENH	0.5364581279602187	0.5976703865802216
noENH	-1.4405725913859815	-2.3864168213390764
noENH	NaN	-0.6546129322886486
withENH	1.5979601049876284	2.6617077448783952
noENH	-2.83650126771712	-2.827449529150864
noENH	-1.8568222599657933	-2.55582827132035
noENH	-1.6438561897747246	-2.4795262257305577
withENH	2.2752762349676625	2.0175585864552126
withENH	0.767071056101635	0.1043310758291387
withENH	2.2100145519503633	2.612125716027835
withENH	2.4624575465164416	2.082204456804276
withENH	0.7808768556266654	0.5897579029993802
noENH	-3.473931188332412	-3.134878054343112
noENH	-2.192645077942396	-3.1126979179713836
noENH	0.7923951822330839	0.5101318300479836
withENH	0.6739616517101534	0.21124627974565047
withENH	1.6739616517101537	0.7311137522449218
noENH	-0.7708790010779941	-1.527194068241372
noENH	-0.27850581459623364	-0.1994183065378221
noENH	-2.1584293626044824	-1.3832036867593596
noENH	-0.7033045587552662	-1.336921830287757
withENH	2.4054728157842518	1.967181110478446
withENH	1.6994813682103864	2.1062071432596925
noENH	-1.8365012677171204	-3.2868811477881614
noENH	3.220961423247175	2.8353177604451627
withENH	1.8200520274568086	-0.005851841921284517
noENH	NaN	0.8706601291983185
noENH	-0.4739311883324121	NaN
withENH	0.3885594328479054	0.20386674938005278
withENH	2.954069570902889	2.9327476134145725
noENH	-2.2839602446883416	-2.264684088108935
withENH	4.243156836572993	0.027909040886928027
noENH	NaN	-1.7019186470670054
withENH	3.521444594922773	2.453579776716013
withENH	2.2589241524313097	2.5224115946729806
withENH	2.596911634569839	2.3937532716082397
noENH	-1.627370052886674	-1.7951252091824461
withENH	1.111196210668224	0.9639233595679748
withENH	-0.20050746620598758	-0.8045210361126662
noENH	-1.6704913162781914	-2.9191493632876746
withENH	NaN	0.38117128118796284
noENH	-0.9158501407266495	-0.3648836597894347
withENH	1.1387669877644546	1.1658799856935191
noENH	0.037967850199020714	NaN
noENH	-0.4621057529356225	-1.0498419504873124
withENH	1.7808768556266654	2.0112216714376574
withENH	1.6739616517101534	1.150472857473859
noENH	-0.5027889372605558	-2.0793623981487395
noENH	-2.7625006862733437	-2.629130234924197
noENH	-0.8672015400491923	-2.5763877649831466
noENH	1.3523622210419122	0.6685182596023239
noENH	NaN	-2.142491238452987
noENH	-1.5469946505221357	-2.630835549005523
withENH	1.4009431573037374	1.8445718020282058
noENH	-2.5589672921882114	-1.1325530013968679
noENH	-1.3510744405468786	-2.3238814385100497
withENH	NaN	-0.36458451362764677
withENH	3.536458127960219	2.7634894964966303
noENH	NaN	-1.5864414296470695
withENH	0.7808768556266654	0.32672349716558635
withENH	-0.09862785218677406	-0.5801670984429321
noENH	-1.6141088463806725	-2.4418087790815557
withENH	0.5250982657956709	0.00479540227822417
noENH	-1.3517977278528068	-1.815575428862573
withENH	2.4645082860812035	2.4966484986078985
withENH	1.0889991509889974	0.9917977980117518
withENH	0.18853482453991166	0.5131366213964679
noENH	0.3334237337251921	-0.39611983345469404
noENH	-0.7145107433385102	-1.1714039303682258
withENH	1.7443509796015515	1.6987230901759527
withENH	2.0365317310948616	1.4422007145855225
withENH	0.8666067296525495	0.21124627974565047
withENH	0.08899915098899713	-0.0012993022257329345
noENH	-2.7254699553283763	-3.928608121324525
noENH	NaN	-2.8718436485093175
withENH	2.8349256991538345	1.549163713600309
withENH	0.08899915098899713	0.14615125152376574
noENH	0.7749334443652267	0.8365012677171204
noENH	-1.8899588696753766	-3.679198570566922
withENH	2.1333932703474505	1.983709182695096
noENH	-2.514573172829758	-2.7723079749584034
withENH	0.8963540730466015	0.2734022171429993
noENH	-1.5369409858582126	-1.9681661874805156
withENH	2.233389060324172	2.385617186219155
noENH	1.2710271965873248	0.9805072239883079
noENH	-0.7257381687523581	-1.4388842412332117
withENH	1.3113915723254452	0.959793655516394
withENH	1.0542286843624589	0.2499508680388588
withENH	2.1093201432376705	1.3811712811879628
withENH	1.4515692303737056	NaN
noENH	NaN	-2.5092735691246095
withENH	0.9312482381250327	1.0068432309270827
withENH	2.4109272458763593	1.8746857071648542
noENH	NaN	-2.493332025255588
noENH	-0.729111649103834	-0.8655010186937602
withENH	0.8804125291775797	0.879620829176885
withENH	1.7443509796015515	1.2678298081120178
noENH	-1.5734668618833267	-2.2868811477881614
noENH	-3.0602307562027313	-1.826598381535364
noENH	-2.330464851566833	-3.07936239814874
noENH	-2.5245572614023803	-2.871843648509318
noENH	NaN	-2.7723079749584034
noENH	-1.4672674580514014	-2.924311068403454
withENH	2.9397849948045036	2.1212986460078813
noENH	-0.9434164716336322	-2.612919496078008
noENH	-2.8716959316628192	-1.3138276517857628
noENH	-2.4730105149203285	-2.142491238452987
withENH	2.5342368880435404	2.467790749679755
noENH	-1.1666862194067098	-1.18868254138641
withENH	1.2589241524313097	1.0209713530787623
withENH	0.41479899786472074	-0.21384488419711634
withENH	0.5040366502678413	0.17472040372053654
noENH	-1.8058009953850487	-2.553597247828699
withENH	1.7702841906813513	1.496648498607899
noENH	-1.4739311883324122	-1.8562467934582991
noENH	-0.5145731728297582	-1.2205651785586604
noENH	-0.8214364346249265	-1.9243110684034535
withENH	0.529208343112661	0.21124627974565047
withENH	-1.1740352548447968	-0.8725853110578201
noENH	-1.130966969179171	-1.9761369594150264
noENH	-0.23559722312694253	-1.7624263475476885
withENH	1.1739616517101534	0.9116859978867428
withENH	2.481316573767758	3.168025751146528
