x.1	x.2	x.3	x.4	x.5	y.1	y.2	y.3	y.4	y.5
9.941561230397487e-4	4.98974129112084e-4	7.747886868226325e-4	5.304617755025309e-4	8.437359034900274e-4	-0.7162751682051693	-0.5155055262304002	-1.13064197309289	-1.3221792670298145	-0.8629237259199858
9.819596804771624e-4	5.227241320751374e-4	7.976499113461815e-4	5.685665036531811e-4	0.0010289922274300358	-0.6810407339601198	-0.4808955904336907	-1.098365214256407	-1.2880575718514315	-0.8270766326072104
9.202957648927938e-4	5.439295582696231e-4	7.971086225426755e-4	6.060282077015642e-4	0.0012641957724137051	-0.6458062997150702	-0.4462856546369811	-1.0660884554199244	-1.2539358766730486	-0.7912295392944352
8.202491819542466e-4	5.714523066886308e-4	7.711987873178054e-4	6.447873588849065e-4	0.0015613935172839363	-0.6105718654700206	-0.4116757188402716	-1.0338116965834414	-1.2198141814946657	-0.7553824459816598
6.988773843790781e-4	6.152875905124583e-4	7.24709079953117e-4	6.870192409481147e-4	0.0019408170693684225	-0.575337431224971	-0.37706578304356203	-1.0015349377469587	-1.1856924863162828	-0.7195353526688845
5.786273666491884e-4	6.873031594289809e-4	6.616032150217328e-4	7.345402542640753e-4	0.0024067110265556363	-0.5401029969799215	-0.34245584724685246	-0.9692581789104757	-1.1515707911378998	-0.6836882593561091
4.779752776066674e-4	7.965168893870032e-4	5.867129956187845e-4	7.877953199562525e-4	0.0029650557386127073	-0.5048685627348719	-0.30784591145014295	-0.9369814200739929	-1.117449095959517	-0.6478411660433339
4.1111687916279915e-4	9.468960373763067e-4	5.071509265124476e-4	8.466250394238457e-4	0.003624228583531475	-0.4696341284898224	-0.2732359756534334	-0.90470466123751	-1.083327400781134	-0.6119940727305585
3.885093063540236e-4	0.0011395757888827344	4.292612006107037e-4	9.098372865565537e-4	0.004382674259679418	-0.4343996942447728	-0.23862603985672382	-0.8724279024010271	-1.049205705602751	-0.5761469794177831
4.143783264335861e-4	0.0013730323639170124	3.58779352902689e-4	9.746975508253257e-4	0.005231499714784362	-0.39916525999972324	-0.20401610406001425	-0.8401511435645443	-1.0150840104243681	-0.5402998861050079
4.8428964606210843e-4	0.0016382533609953036	3.0208744755131397e-4	0.0010386651719881427	0.006166233209400013	-0.36393082575467367	-0.16940616826330468	-0.8078743847280614	-0.9809623152459852	-0.5044527927922325
5.921429308761216e-4	0.0019221632257213383	2.62438636369179e-4	0.0010986596763857559	0.00718739091710366	-0.3286963915096241	-0.13479623246659517	-0.7755976258915785	-0.9468406200676023	-0.46860569947945724
7.29260586263198e-4	0.002210684937646832	2.4298506329466357e-4	0.0011528907589595685	0.008284580013744049	-0.2934619572645746	-0.1001862966698856	-0.7433208670550957	-0.9127189248892194	-0.43275860616668194
8.858107209237117e-4	0.002487231529525026	2.481850350107736e-4	0.0012007866267422088	0.009458406949390803	-0.258227523019525	-0.06557636087317603	-0.7110441082186127	-0.8785972297108364	-0.3969115128539066
0.001049580363818175	0.0027350925478436335	2.792960310630694e-4	0.0012427987946797212	0.010719430606307387	-0.22299308877447543	-0.03096642507646652	-0.67876734938213	-0.8444755345324535	-0.3610644195411312
0.0012125145430038325	0.002943695484728368	3.3728225069346544e-4	0.00128183482874237	0.01207282517906423	-0.18775865452942586	0.0036435107202430483	-0.6464905905456471	-0.8103538393540706	-0.325217326228356
0.001370050658357534	0.003107652220748391	4.2435607903220166e-4	0.0013221438277772777	0.013524751563436231	-0.1525242202843763	0.038253446516952616	-0.6142138317091642	-0.7762321441756876	-0.2893702329155806
0.0015226472977247702	0.003227951423671251	5.430092574944665e-4	0.0013690220955578556	0.01508630360167026	-0.11728978603932672	0.07286338231366218	-0.5819370728726814	-0.7421104489973047	-0.25352313960280526
0.001678370770027085	0.003318846953351679	6.918718977711327e-4	0.0014298046172328271	0.016767009883754447	-0.08205535179427714	0.10747331811037175	-0.5496603140361985	-0.7079887538189218	-0.21767604629003
0.0018505626971533466	0.003404974335349247	8.713543287190098e-4	0.0015097349806014878	0.018557676172014786	-0.04682091754922757	0.14208325390708132	-0.5173835551997156	-0.6738670586405389	-0.18182895297725465
0.0020556649162653527	0.0035158097085622128	0.0010842682009680423	0.001614026271593814	0.020452437687381	-0.011586483304177997	0.1766931897037909	-0.48510679636323273	-0.6397453634621559	-0.1459818596644793
0.002311525896306849	0.003688118932377198	0.0013282988009489297	0.001750380686228286	0.022449339804653804	0.023647950940871576	0.21130312550050034	-0.4528300375267499	-0.605623668283773	-0.11013476635170405
0.0026323169400722284	0.00395970175608317	0.0016027237446250124	0.0019191436714752809	0.024529164259998647	0.05888238518592115	0.2459130612972099	-0.42055327869026704	-0.5715019731053901	-0.07428767303892869
0.0030159705640985823	0.004353740507263898	0.001908469398488611	0.002121256129066585	0.026683965711228268	0.09411681943097072	0.2805229970939195	-0.3882765198537842	-0.5373802779270072	-0.038440579726153334
0.003451716911176967	0.004886755585906422	0.002245569795151368	0.002358627095891015	0.028917416749923975	0.12935125367602018	0.31513293289062905	-0.35599976101730135	-0.5032585827486242	-0.0025934864133780877
0.0039186701100302115	0.005568840121065343	0.002611421406887461	0.0026282154570157826	0.031242890859622185	0.16458568792106976	0.3497428686873386	-0.3237230021808184	-0.4691368875702413	0.03325360689939727
0.004387496914977842	0.006393663918319075	0.003004695602906869	0.0029258857226932993	0.033680873927880994	0.19982012216611933	0.3843528044840482	-0.29144624334433555	-0.4350151923918584	0.06910070021217263
0.004829707546184566	0.007336145974056082	0.0034252412713381575	0.003249078538051089	0.03626778281554353	0.2350545564111689	0.41896274028075775	-0.2591694845078527	-0.40089349721347545	0.10494779352494799
0.0052283434039365	0.008372941968476025	0.0038664131064001525	0.003594637820092489	0.039072732249188925	0.2702889906562185	0.4535726760774672	-0.22689272567136987	-0.3667718020350925	0.14079488683772334
0.005579189639193942	0.009479759780351748	0.004322787240602306	0.0039581213219193065	0.04213364455867948	0.30552342490126816	0.4881826118741768	-0.19461596683488702	-0.3326501068567096	0.1766419801504986
0.005891053735479109	0.01062959201224051	0.0047876406369986605	0.004338059431856092	0.04550201402364779	0.3407578591463176	0.5227925476708863	-0.16233920799840407	-0.29852841167832667	0.21248907346327384
0.00618832744991346	0.011797273696833132	0.005251666700616285	0.0047366284441203626	0.0492533560639331	0.3759922933913673	0.5574024834675959	-0.13006244916192133	-0.26440671649994374	0.2483361667760493
