x.1	x.2	x.3	x.4	x.5	y.1	y.2	y.3	y.4	y.5
1.3830472812162764e-4	0.004137008328071409	0.029832672560605962	0.0020108012437399696	0.0010321179933861387	-7.254902519321594	-5.319605661574718	-4.654061043065758	-5.7443646603210095	-6.1436889487467345
1.2653287848183876e-4	0.004837018933037218	0.03197543824336638	0.002139628323191037	0.0011088537242746846	-7.209189667387763	-5.2822525060366665	-4.626163148559623	-5.707356899618214	-6.102902910940104
9.651261164830466e-5	0.005552877963177193	0.034186796960476794	0.002264524795093474	0.0011854518528207933	-7.163476815453932	-5.244899350498615	-4.59826525405349	-5.670349138915419	-6.062116873133474
6.120904379918477e-5	0.0062633869736853824	0.036455084642566075	0.0023879300452263144	0.0012627553172618615	-7.117763963520101	-5.207546194960564	-4.5703673595473555	-5.633341378212623	-6.021330835326842
3.2637000514633074e-5	0.006948880888088742	0.03878310295605628	0.0025126848214114144	0.0013414598607408	-7.072051111586269	-5.170193039422512	-4.542469465041221	-5.596333617509828	-5.980544797520212
1.5094011300533148e-5	0.007593347129971417	0.041166494130603234	0.002643406916606594	0.0014222076650984847	-7.026338259652438	-5.13283988388446	-4.514571570535088	-5.559325856807032	-5.939758759713581
7.732679440657114e-6	0.008179847173473982	0.04360205126083937	0.002783966960236441	0.0015058146943166084	-6.980625407718607	-5.095486728346409	-4.486673676028953	-5.522318096104237	-5.898972721906951
9.111077712403662e-6	0.0087020906683373	0.04609169983164612	0.0029419737526237486	0.0015925396220145608	-6.934912555784776	-5.058133572808358	-4.458775781522819	-5.485310335401441	-5.85818668410032
2.025567524764469e-5	0.009162896521751156	0.048627224625203934	0.003121705430437426	0.0016833315354867727	-6.889199703850945	-5.0207804172703066	-4.430877887016686	-5.448302574698645	-5.81740064629369
4.475825363910701e-5	0.009569293953748514	0.05121604736856042	0.003330154594064602	0.0017797286724224302	-6.843486851917114	-4.983427261732254	-4.402979992510551	-5.41129481399585	-5.776614608487058
8.583732062380967e-5	0.009938016335755332	0.05384741990977343	0.0035751654230337547	0.0018834939944223914	-6.797773999983283	-4.946074106194203	-4.375082098004417	-5.374287053293054	-5.735828570680428
1.4195373606368868e-4	0.010298868200191618	0.05652833476901952	0.003858982044745818	0.0019992480997169993	-6.752061148049451	-4.908720950656152	-4.3471842034982835	-5.337279292590259	-5.6950425328737975
2.0298386734116827e-4	0.010682504439630541	0.05925184103595332	0.004194916831854645	0.0021323749144172076	-6.70634829611562	-4.8713677951181005	-4.319286308992149	-5.300271531887463	-5.654256495067167
2.566784790991666e-4	0.011131581651148194	0.06202088641731573	0.00458165875546706	0.002288971035484879	-6.660635444181789	-4.834014639580049	-4.291388414486015	-5.263263771184668	-5.6134704572605365
2.988692398256285e-4	0.011684637458448598	0.06483400542303812	0.005028704422371207	0.002483233521536882	-6.614922592247958	-4.796661484041998	-4.263490519979881	-5.2262560104818725	-5.572684419453905
3.419703155190495e-4	0.012374211002365677	0.06768979912489362	0.005541968229633375	0.00272328406711571	-6.569209740314127	-4.759308328503947	-4.235592625473747	-5.189248249779077	-5.531898381647275
4.1472373991555735e-4	0.013236930043430888	0.07059218580731554	0.006122013189790036	0.0030219467755817505	-6.523496888380296	-4.721955172965894	-4.207694730967613	-5.152240489076282	-5.491112343840644
5.504055493176763e-4	0.01430833894155691	0.0735355183092949	0.0067859971970412785	0.0034009454889369216	-6.477784036446465	-4.684602017427843	-4.179796836461479	-5.115232728373486	-5.450326306034014
7.691893672204218e-4	0.015594339486260442	0.07652946273286089	0.007528820138020931	0.0038660712623353514	-6.432071184512634	-4.647248861889792	-4.151898941955345	-5.078224967670691	-5.409540268227383
0.0010642093964152036	0.017108491528723912	0.07956595808078208	0.0083663311876683109	0.004435661328726832	-6.386358332578803	-4.6098957063517405	-4.124001047449211	-5.041217206967895	-5.368754230420752
0.0013971409626666405	0.018884548020839723	0.08265482366562542	0.009304807915564869	0.005125421876050873	-6.340645480644971	-4.572542550813689	-4.096103152943077	-5.004209446265099	-5.327968192614121
0.0017197936180615543	0.020915636871788986	0.08579217226018704	0.010349340174383317	0.005935007182282121	-6.29493262871114	-4.535189395275637	-4.068205258436943	-4.967201685562304	-5.287182154807491
0.0019822694676895174	0.023209105181338258	0.08898439591180407	0.01152505752971029	0.006882321938556748	-6.249219776777309	-4.497836239737586	-4.0403073639308085	-4.930193924859508	-5.24639611700086
0.0021424925467256445	0.02578741365051716	0.09223400607691946	0.012827139024902765	0.007964809601394758	-6.203506924843478	-4.460483084199534	-4.012409469424675	-4.893186164156713	-5.20561007919423
0.0021820691806376013	0.028661684561457526	0.0955425003286023	0.01428487062495828	0.009175732460004648	-6.157794072909647	-4.423129928661483	-3.9845115749185407	-4.856178403453917	-5.1648240413875985
0.002127825765921151	0.03181427161463744	0.09892030155866394	0.01590393760663639	0.010527560817285394	-6.112081220975816	-4.385776773123432	-3.956613680412407	-4.819170642751121	-5.124038003580968
0.002066131363281647	0.035233135547120244	0.10236212546992671	0.01769714718393142	0.011999805928422145	-6.066368369041985	-4.3484236175853805	-3.928715785906273	-4.782162882048326	-5.083251965774338
0.002127444800786571	0.03891327995817348	0.10588842810131562	0.019696752230132394	0.01358648865316829	-6.020655517108153	-4.311070462047329	-3.9008178914001386	-4.7451551213455305	-5.042465927967707
0.0024213597966926312	0.04278560831426234	0.10948878484695922	0.021894105896047584	0.015290184870382206	-5.974942665174322	-4.273717306509278	-3.8729199968940047	-4.7081473606427355	-5.001679890161077
0.002985756033187988	0.04680101226465987	0.11318303321649491	0.024333556372545313	0.01709171186043667	-5.929229813240491	-4.236364150971226	-3.845022102387871	-4.67113959993994	-4.960893852354445
