sample	LaTeX.label	med	lq	uq	lw	uw	n	id
bin1-	0.20\GCto 0.42	0.5880919850556681	0.016266363020156605	1.138048475253843	-1.6664068053303729	2.8207216436043723	5635	1
bin1+	0.20\GCto 0.42	0.597723503113362	0.028163804601772147	1.1516859002831885	-1.6571193389203525	2.836969043805313	790	2
bin2-	0.42\GCto 0.49	0.4025908467552304	-0.11375836269156916	0.938979767238974	-1.6928655575873839	2.5180869621347886	5142	3
bin2+	0.42\GCto 0.49	0.46383941339026213	-0.09253217303943462	0.9829946000940022	-1.7058223327395898	2.596284759794157	1521	4
bin3-	0.49\GCto 0.54	0.24736380130453117	-0.23158019299535804	0.7216954468023957	-1.6614936526919886	2.1516089064990265	4114	5
bin3+	0.49\GCto 0.54	0.2651480256957439	-0.22517504956576606	0.7819510735334452	-1.735864234214583	2.292640258182262	1680	6
bin4-	0.54\GCto 0.60	0.032580447872329055	-0.4379759069873004	0.5114910460452611	-1.8621763365361426	1.9356914755941033	4266	7
bin4+	0.54\GCto 0.60	0.10551321950350112	-0.3374440183685755	0.6008693880786821	-1.7449141280394618	2.0083394977495685	2402	8
bin5-	0.60\GCto 0.84	-0.1846061870922313	-0.6045598568697429	0.2751274402567756	-1.9240908025595207	1.5946583859465533	4006	9
bin5+	0.60\GCto 0.84	-0.12652432361193178	-0.5545906972624854	0.34565874031829513	-1.9049648536336563	1.696032896689466	3090	10
