x.1	x.2	x.3	y.1	y.2	y.3
0.025034183978657285	1.0727600233206367e-4	0.0027559113386663673	-5.530485644639526	-7.254902519321594	-6.35204723754225
0.026174549578747177	1.0139711313922601e-4	0.003089163043239103	-5.507983853017058	-7.209189667387763	-6.321302948956696
0.027341688336998436	8.563022962772044e-5	0.0033592546987158338	-5.48548206139459	-7.163476815453932	-6.290558660371142
0.0285386116816805	6.469269536615934e-5	0.003547437845798635	-5.462980269772121	-7.117763963520101	-6.259814371785588
0.029771168061432055	4.442544626514962e-5	0.0036543815545774256	-5.440478478149653	-7.072051111586269	-6.229070083200034
0.031037997204622737	2.9583370331978402e-5	0.003687484631196909	-5.417976686527185	-7.026338259652438	-6.198325794614479
0.03234216601074305	2.2870370589018802e-5	0.003661269726610203	-5.395474894904717	-6.980625407718607	-6.167581506028925
0.03369140218720671	2.5866705337821874e-5	0.0035967027117754192	-5.3729731032822485	-6.934912555784776	-6.136837217443371
0.03508979698889672	3.96044472389212e-5	0.0035247122335931866	-5.3504713116597795	-6.889199703850945	-6.106092928857817
0.03653829160941401	6.451639756103572e-5	0.0034734035513162855	-5.327969520037311	-6.843486851917114	-6.075348640272263
0.03804151907827284	9.990598791218256e-5	0.003467252994972927	-5.305467728414843	-6.797773999983283	-6.044604351686709
0.03961447024647377	1.419351780802415e-4	0.0035283028179473644	-5.282965936792375	-6.752061148049451	-6.013860063101155
0.041255350613887014	1.8499911243703975e-4	0.003663224893153803	-5.260464145169907	-6.70634829611562	-5.9831157745156
0.04296843646247432	2.2360370605312147e-4	0.0038642794387936034	-5.237962353547438	-6.660635444181789	-5.952371485930046
0.044762655101564394	2.5477605065328253e-4	0.004114945835966116	-5.21546056192497	-6.614922592247958	-5.921627197344492
0.04665391113042797	2.8011959677844866e-4	0.004389818476623397	-5.192958770302502	-6.569209740314127	-5.890882908758938
0.04863725302843787	3.0679917571212314e-4	0.004655314704368199	-5.170456978680034	-6.523496888380296	-5.860138620173384
0.05071894170992805	3.4633897230128697e-4	0.004883611311665454	-5.147955187057565	-6.477784036446465	-5.82939433158783
0.05291583359895409	4.1010298164465957e-4	0.0050557501170511235	-5.1254533954350965	-6.432071184512634	-5.798650043002276
0.05523405895095681	5.061177979653885e-4	0.005162676391892144	-5.102951603812628	-6.386358332578803	-5.767905754416722
0.057671075318850594	6.352628337307095e-4	0.0052137637339811195	-5.08044981219016	-6.340645480644971	-5.737161465831168
0.06023278179867223	7.886363223223165e-4	0.005236813224461534	-5.057948020567692	-6.29493262871114	-5.706417177245613
0.06294569670047186	9.476215147911402e-4	0.005266374169823552	-5.035446228945223	-6.249219776777309	-5.675672888660059
0.06579879449219159	0.0010897802049321952	0.005344459764424337	-5.012944437322755	-6.203506924843478	-5.644928600074505
0.06879389696417056	0.00120392747916974	0.0055177621653330605	-4.990442645700287	-6.157794072909647	-5.614184311488951
0.07194075470009595	0.0012984825100778813	0.005815084338710191	-4.967940854077819	-6.112081220975816	-5.583440022903397
0.07525958714509173	0.001403725638919728	0.006257574891785003	-4.94543906245535	-6.066368369041985	-5.552695734317843
0.07873268694276071	0.0015642446509784393	0.006857617883663304	-4.922937270832882	-6.020655517108153	-5.521951445732289
0.0823624447656863	0.0018261367535537167	0.0076215355062712676	-4.9004354792104134	-5.974942665174322	-5.491207157146734
0.0861656017394135	0.002210005571367008	0.008530267657103435	-4.877933687587945	-5.929229813240491	-5.46046286856118
0.09014119421345249	0.0026965051486061223	0.009574034653584595	-4.855431895965477	-5.88351696130666	-5.429718579975626
0.0942760840754673	0.0032392500897123785	0.010748046470303254	-4.832930104343008	-5.837804109372829	-5.398974291390072
0.09856933918584074	0.0037805935568530715	0.012066815180811435	-4.81042831272054	-5.792091257438998	-5.368230002804518
0.1030427331129593	0.004275756080182397	0.013542668711024606	-4.787926521098072	-5.746378405505167	-5.337485714218964
0.10767273239718601	0.004711853842388545	0.015212855202043445	-4.765424729475604	-5.700665553571335	-5.30674142563341
0.1124518436669789	0.005119287309975575	0.017128262044334278	-4.742922937853136	-5.654952701637504	-5.275997137047856
0.117380227399392	0.005552414978098707	0.019379158050625366	-4.720421146230667	-5.609239849703673	-5.245252848462302
0.12246584488480172	0.006061705651147243	0.022008795450121035	-4.6979193546081985	-5.563526997769842	-5.214508559876748
0.12768175865823422	0.006679158277042511	0.025067161609544083	-4.67541756298573	-5.517814145836011	-5.183764271291193
0.13302043596228827	0.007418166956824216	0.02858764226958876	-4.652915771363262	-5.47210129390218	-5.153019982705639
0.13848337103041214	0.008292234577898877	0.03261201165931981	-4.630413979740794	-5.426388441968349	-5.122275694120085
0.1440580924189008	0.009335531152770214	0.03709060399874529	-4.607912188118325	-5.380675590034517	-5.091531405534531
0.1497252440940595	0.010604273111701795	0.0419720343409899	-4.585410396495857	-5.334962738100687	-5.060787116948977
0.15547413749941316	0.012174289403080418	0.04719263052517279	-4.562908604873389	-5.289249886166855	-5.030042828363422
0.16130237912817236	0.014116976644998027	0.05268914250808927	-4.540406813250921	-5.243537034233024	-4.999298539777868
0.1671872190978132	0.016484412146447556	0.05837098405050581	-4.517905021628453	-5.197824182299193	-4.968554251192314
0.17311452033932861	0.0193166834164711	0.06417895263360024	-4.495403230005984	-5.152111330365362	-4.93780996260676
0.17907190626801206	0.02264850265434751	0.07008722305505029	-4.4729014383835155	-5.106398478431531	-4.907065674021206
0.185045310126141	0.026499981438168663	0.07611648308713277	-4.450399646761047	-5.060685626497699	-4.876321385435652
0.1910174329308105	0.03091612278683497	0.08233279209450292	-4.427897855138579	-5.014972774563869	-4.845577096850098
0.19697448068196255	0.03593673371442751	0.08883578185032653	-4.405396063516111	-4.969259922630037	-4.814832808264544
0.2028984315535212	0.0415770937743508	0.0957501526321523	-4.382894271893642	-4.923547070696206	-4.78408851967899
0.20877248914268093	0.047826921871203645	0.1032328837610256	-4.360392480271174	-4.877834218762375	-4.753344231093436
0.21458531777468517	0.054655869104207784	0.11140035537879718	-4.337890688648706	-4.832121366828544	-4.722599942507882
0.22032296654336764	0.062010745961974326	0.12029004156736091	-4.315388897026237	-4.786408514894713	-4.691855653922327
0.22595599047744508	0.06989012895928086	0.12991025731630082	-4.29288710540377	-4.740695662960881	-4.661111365336773
0.23148002336140885	0.07832552916225304	0.14024177935009127	-4.270385313781301	-4.694982811027051	-4.630367076751219
0.23688398829822804	0.08737294103292051	0.15120072770237322	-4.2478835221588325	-4.649269959093219	-4.599622788165665
0.24214985436868722	0.09711666957394861	0.1626563263606505	-4.225381730536364	-4.603557107159389	-4.568878499580111
0.24724664443177832	0.10769588862603294	0.17451694106136575	-4.202879938913895	-4.557844255225557	-4.538134210994556
0.25218167883168896	0.11924688386757262	0.18672086995494702	-4.180378147291427	-4.512131403291726	-4.507389922409002
0.2569432284773024	0.131968458811626	0.19924447289720051	-4.157876355668959	-4.466418551357895	-4.476645633823448
0.26150194405918964	0.14603743455753823	0.21208840772971232	-4.135374564046491	-4.420705699424064	-4.445901345237894
0.2658464311224308	0.1615258223926483	0.22530961332798563	-4.112872772424023	-4.374992847490233	-4.41515705665234
0.26998255233662155	0.17834254067286162	0.23900441702885966	-4.090370980801554	-4.329279995556401	-4.384412768066786
0.27390107040504386	0.19621178638946649	0.2533167411547047	-4.067869189179086	-4.283567143622571	-4.353668479481232
0.27755810112138923	0.21464163087899413	0.26831483289676383	-4.045367397556618	-4.237854291688739	-4.322924190895678
0.2809732217422193	0.233147796205989	0.2840660972555163	-4.022865605934149	-4.192141439754908	-4.292179902310124
0.2841455100883653	0.2512643532774424	0.3005943423423465	-4.000363814311681	-4.146428587821077	-4.26143561372457
0.28706065985284107	0.26860487268325506	0.317886318300125	-3.9778620226892127	-4.100715735887246	-4.230691325139016
0.2896848710735623	0.2849172593160275	0.3357427177208746	-3.955360231066744	-4.055002883953415	-4.1999470365534615
0.29205027753635504	0.30010355319932264	0.35395579432637003	-3.932858439444276	-4.0092900320195834	-4.1692027479679075
0.29415409653019153	0.31435272044891627	0.37226743858057354	-3.910356647821808	-3.963577180085753	-4.1384584593823535
0.29597033048155497	0.3278921007809677	0.3903433396990569	-3.8878548561993393	-3.917864328151922	-4.1077141707967995
0.2975000992599929	0.34091966266715196	0.40787558880210345	-3.8653530645768712	-3.8721514762180904	-4.0769698822112455
0.2987664552678961	0.35351150967961203	0.4245822818026775	-3.8428512729544027	-3.8264386242842594	-4.046225593625691
0.2997711581513779	0.3655736002122045	0.4402025048006535	-3.8203494813319345	-3.7807257723504284	-4.015481305040137
0.3004787639213422	0.37676690070650054	0.45438619490647575	-3.7978476897094664	-3.7350129204165974	-3.984737016454583
0.3009261708292835	0.38663504084672007	0.4669767756245758	-3.775345898086998	-3.689300068482766	-3.9539927278690286
0.3011255402734823	0.3945730285748181	0.47779425151698063	-3.7528441064645293	-3.643587216548935	-3.9232484392834746
0.301075757952336	0.39998178196950607	0.48666609572846353	-3.730342314842061	-3.597874364615104	-3.8925041506979206
0.3007597419234497	0.40247053404505145	0.4933144974154216	-3.707840523219593	-3.5521615126812724	-3.8617598621123665
0.3002208268365856	0.402047613054021	0.49773087883654904	-3.685338731597125	-3.5064486607474414	-3.8310155735268125
0.2994687184967135	0.3991053192977647	0.4999398404390957	-3.6628369399746563	-3.4607358088136104	-3.800271284941258
0.29849664971916906	0.39456183506705644	0.5	-3.6403351483521877	-3.4150229568797794	-3.769526996355704
0.29731975143539136	0.38911134857409707	0.4979539881542418	-3.6178333567297196	-3.369310104945948	-3.73878270777015
0.29596743534714204	0.38311227149065424	0.4940926834907455	-3.5953315651072515	-3.323597253012117	-3.7080384191845956
0.2944525853039505	0.37655669186050134	0.4887371953869874	-3.5728297734847834	-3.277884401078286	-3.6772941305990416
0.2927683857367718	0.3692391621179877	0.4821679710984752	-3.550327981862315	-3.2321715491444545	-3.6465498420134876
0.29094908424007204	0.36096744320165614	0.47462620800108113	-3.5278261902398462	-3.1864586972106235	-3.6158055534279336
0.2890127905774174	0.35186427277179155	0.4663788046776851	-3.505324398617378	-3.1407458452767925	-3.5850612648423796
0.2869710744973616	0.34220230735798757	0.4576312967373546	-3.48282260699491	-3.0950329933429614	-3.554316976256825
0.2848310394173484	0.3322911188173673	0.4485051326860055	-3.4603208153724414	-3.0493201414091304	-3.523572687671271
0.28262122864205164	0.32238482412326847	0.43907251246541273	-3.4378190237499733	-3.0036072894752994	-3.492828399085717
0.28035568701359415	0.31266249240970934	0.429389574187512	-3.4153172321275047	-2.9578944375414684	-3.4620841105001627
0.278045662282734	0.3032742806063254	0.41951266970677875	-3.3928154405050366	-2.9121815856076365	-3.4313398219146087
0.27570753191453634	0.2943165470272797	0.40949181943462604	-3.3703136488825685	-2.8664687336738055	-3.4005955333290547
0.2733573092124927	0.2858431343163592	0.39939268546447315	-3.3478118572601	-2.8207558817399745	-3.3698512447435007
0.27100705998198177	0.27785232238363644	0.3893146482944868	-3.3253100656376318	-2.7750430298061435	-3.3391069561579467
0.26867151096592845	0.2702889993105905	0.37937260847218635	-3.302808274015163	-2.7293301778723125	-3.3083626675723923
0.26636137894712125	0.26306530437947634	0.3696896178673988	-3.280306482392695	-2.6836173259384815	-3.2776183789868383
0.26408589408978067	0.25609097162095285	0.3604004283258508	-3.2578046907702265	-2.6379044740046504	-3.2468740904012843
0.26185544814097966	0.2492763725812534	0.3516531135673296	-3.2353028991477584	-2.5921916220708185	-3.21612980181573
0.2596851665670761	0.24257939235012704	0.343498255612243	-3.2128011075252902	-2.5464787701369875	-3.185385513230176
0.2575750997697963	0.2359989520115809	0.335964191731719	-3.1902993159028217	-2.5007659182031565	-3.154641224644622
0.2555310687627582	0.22954936481747917	0.3290312362144752	-3.1677975242803535	-2.4550530662693255	-3.123896936059068
0.2535647696994624	0.223222164820566	0.3226428680748735	-3.145295732657885	-2.4093402143354945	-3.093152647473514
0.2516808002302859	0.21695936526014506	0.31662761029873576	-3.122793941035417	-2.3636273624016635	-3.0624083588879594
0.24987582675090278	0.21066649696705014	0.31083835292264217	-3.1002921494129483	-2.3179145104678325	-3.0316640703024054
0.2481519710765881	0.2042892267167619	0.30512511333973463	-3.07779035779048	-2.2722016585340015	-3.0009197817168514
0.24652290726056816	0.19785330210480892	0.2993336863257691	-3.055288566168012	-2.2264888066001696	-2.970175493131297
0.24497928731161367	0.19146127162474788	0.2933539536298954	-3.0327867745455435	-2.1807759546663386	-2.939431204545743
0.24351848251559816	0.18524934006137764	0.2871199853126498	-3.0102849829230753	-2.1350631027325075	-2.908686915960189
0.2421420250349798	0.17934702669014363	0.2806086924827847	-2.9877831913006068	-2.0893502507986765	-2.877942627374635
0.2408573924357366	0.1738186709311042	0.2738333804068972	-2.9652813996781386	-2.0436373988648455	-2.847198338789081
0.2396505097412738	0.16867235321209767	0.2668988088367461	-2.94277960805567	-1.9979245469310145	-2.8164540502035265
0.23851879076622534	0.16387891182532313	0.2599273081138969	-2.920277816433202	-1.9522116949971835	-2.7857097616179725
0.23746536437281465	0.15936033213861192	0.2530517291116159	-2.897776024810734	-1.9064988430633516	-2.7549654730324185
0.23648600838005945	0.15498844759537914	0.24640904765923322	-2.8752742331882652	-1.8607859911295206	-2.724221184446864
