x.1	x.2	x.3	y.1	y.2	y.3
0.01750568959872468	0.013122063518599346	0.01457653254846942	-2.373405885275657	-0.6269857156168628	0.29049138388129764
0.01847307496523017	0.01359113677256371	0.014854562905456505	-2.352057061593875	-0.6136762449033228	0.3019392638182161
0.019450370428058576	0.014031995739534299	0.01505654910835201	-2.330708237912093	-0.600366774189783	0.31338714375513466
0.02043528436353213	0.014435692326770886	0.015198575313305207	-2.3093594142303107	-0.5870573034762432	0.32483502369205314
0.02142428807538143	0.01480717969918988	0.015272680406377298	-2.2880105905485286	-0.5737478327627032	0.3362829036289717
0.022414024036399013	0.015141707343595719	0.01529366735161472	-2.2666617668667466	-0.5604383620491633	0.34773078356589016
0.023401420007656708	0.015438564543434095	0.01526248190325149	-2.2453129431849645	-0.5471288913356235	0.3591786635028087
0.02438291005885596	0.01570154723369432	0.0151907777515537	-2.223964119503182	-0.5338194206220837	0.3706265434397272
0.025356295219587977	0.01592408747338502	0.015086422758217146	-2.2026152958214	-0.5205099499085437	0.38207442337664566
0.026318838229066988	0.0161146386328571	0.014958926089672645	-2.181266472139618	-0.5072004791950038	0.3935223033135642
0.02726605161403602	0.01627200845517781	0.01481898477533199	-2.159917648457836	-0.49389100848146394	0.4049701832504827
0.02819784737755636	0.01639865918544036	0.014675585134252107	-2.138568824776054	-0.48058153776792406	0.41641806318740116
0.02911248650928694	0.01650076699845528	0.014537750079363303	-2.117220001094272	-0.4672720670543842	0.4278659431243197
0.030004960201163205	0.01657761818837977	0.014415513744659518	-2.0958711774124894	-0.4539625963408443	0.43931382306123823
0.03087698508424606	0.016637769885272817	0.014312803900299285	-2.0745223537307074	-0.4406531256273044	0.45076170299815665
0.03172803333508878	0.016684582218257377	0.01424070579029071	-2.0531735300489253	-0.4273436549137645	0.4622095829350752
0.032554610757819576	0.016723385414975242	0.014198117378239524	-2.0318247063671433	-0.41403418420022464	0.47365746287199373
0.033358344584781416	0.016760198891723012	0.01419330792780071	-2.010475882685361	-0.40072471348668476	0.4851053428089122
0.03414064164078912	0.01680150673292827	0.014223804347427602	-1.9891270590035788	-0.3874152427731449	0.4965532227458307
0.03490007418927103	0.01685253147126418	0.014292755522226029	-1.9677782353217967	-0.374105772059605	0.5080011026827492
0.03563781598050501	0.016920300313929045	0.014397967415064761	-1.9464294116400147	-0.3607963013460651	0.5194489826196678
0.036357038334736816	0.017011861416865733	0.014537532266957498	-1.9250805879582324	-0.3474868306325252	0.5308968625565862
0.037058332097233464	0.017130242608106472	0.014710360993799871	-1.9037317642764504	-0.33417735991898534	0.5423447424935047
0.03774267319617919	0.017287899930045897	0.01491105846173911	-1.8823829405946682	-0.32086788920544546	0.5537926224304233
0.03841428763924447	0.017484314827114607	0.01513998807040859	-1.8610341169128861	-0.30755841849190557	0.5652405023673417
0.03907520726711551	0.01772770133933868	0.015390439084133775	-1.839685293231104	-0.2942489477783657	0.5766883823042602
0.03972697856548058	0.01802492113895184	0.015664651304092097	-1.8183364695493218	-0.2809394770648258	0.5881362622411788
0.040373802116134394	0.018373828839189452	0.015956898684493123	-1.7969876458675396	-0.2676300063512859	0.5995841421780972
0.04101825021202873	0.018789033238241368	0.01627056240393111	-1.7756388221857575	-0.25432053563774604	0.6110320221150157
0.04166345476047817	0.019263528090971243	0.016603396915269717	-1.7542899985039755	-0.24101106492420615	0.6224799020519343
0.04231243731296783	0.019803219809692022	0.016960165050157884	-1.7329411748221935	-0.22770159421066627	0.6339277819888527
0.04296783477274001	0.02041218145594585	0.01734256853615782	-1.7115923511404112	-0.21439212349712639	0.6453756619257713
0.04363381725836418	0.02108242006283763	0.0177567140450272	-1.690243527458629	-0.2010826527835865	0.6568235418626898
0.04431280931496749	0.021824926427376653	0.01820887456230479	-1.668894703776847	-0.18777318207004662	0.6682714217996082
0.04500671406193994	0.022627495776078643	0.018704790259286203	-1.6475458800950649	-0.17446371135650673	0.6797193017365268
0.045719755675603685	0.0234904015597099	0.01925671338541775	-1.6261970564132826	-0.16115424064296685	0.6911671816734453
0.046454929009094044	0.024412252897039268	0.019866692578968132	-1.6048482327315006	-0.14784476992942697	0.7026150616103638
0.04721260989393207	0.025380988983491958	0.020554873702343712	-1.5834994090497183	-0.13453529921588708	0.7140629415472823
0.047996260537213016	0.026398328446698944	0.021316373858757908	-1.5621505853679363	-0.1212258285023472	0.7255108214842008
0.048810544425797325	0.0274504846800994	0.02217817852457112	-1.5408017616861542	-0.10791635778880737	0.7369587014211193
0.0496537493894711	0.028530975388047247	0.02313073170522407	-1.519452938004372	-0.09460688707526743	0.7484065813580378
0.05052798020047804	0.029631864080855868	0.02419781895934763	-1.4981041143225897	-0.08129741636172749	0.7598544612949563
0.05144047054716188	0.030741743220727896	0.02537344636652316	-1.4767552906408077	-0.06798794564818766	0.7713023412318748
0.052387073479068326	0.03185103378536321	0.026672046469255035	-1.4554064669590256	-0.054678474934647836	0.7827502211687933
0.05336911743205203	0.03294980332105265	0.028093070788979473	-1.4340576432772436	-0.0413690042211079	0.7941981011057118
0.054394073744663644	0.03402769649220317	0.029638745316107523	-1.4127088195954614	-0.028059533507567957	0.8056459810426304
0.05545812586396514	0.03507258563763234	0.03131503763889066	-1.391359995913679	-0.01475006279402813	0.8170938609795488
0.05656124456789404	0.03607993183946403	0.03311098425136509	-1.370011172231897	-0.001440592080488301	0.8285417409164673
0.05770938306827019	0.0370331315545508	0.035039025064652445	-1.348662348550115	0.011868878633051638	0.8399896208533859
0.05890100498916278	0.03793107052520407	0.03707604685489022	-1.3273135248683328	0.025178349346591578	0.8514375007903043
0.06013397525214853	0.0387656677074464	0.03923980041572555	-1.3059647011865507	0.038487820060131406	0.8628853807272228
0.06141228392639547	0.03952625526377525	0.04150082978426198	-1.2846158775047685	0.051797290773671234	0.8743332606641414
0.06273699348706233	0.04021896541104633	0.04387108314425318	-1.2632670538229864	0.06510676148721117	0.8857811406010598
0.06410363905699652	0.04082921340066854	0.04632744645937258	-1.2419182301412044	0.07841623220075111	0.8972290205379783
0.06551390943471137	0.04136575490687413	0.04887151914942736	-1.2205694064594221	0.09172570291429094	0.9086769004748969
0.0669713221695922	0.0418280718750911	0.05148837934716554	-1.19922058277764	0.10503517362783077	0.9201247804118153
