x.1	x.2	x.3	x.4	x.5	y.1	y.2	y.3	y.4	y.5
5.248353107929017e-4	0.0015119546053680502	4.7394818701061725e-4	9.921024622673972e-4	4.2218961612047376e-4	-0.5053151166425742	-0.15410489942241412	-0.6179652717965882	-5.80729452420492e-4	-1.1665996247334052
5.12333381800822e-4	0.0018524113872913624	4.658596616110591e-4	0.0010737414601654737	4.1047125778545377e-4	-0.48195949172970165	-0.13052466215570532	-0.5960595451477768	0.021287445580049975	-1.1399224860426773
4.7620580621486543e-4	0.0022223467696956246	4.4180790955691216e-4	0.0011422306466885323	3.753571095852211e-4	-0.45860386681682913	-0.10694442488899654	-0.5741538184989653	0.04315562061252044	-1.1132453473519495
4.203757475972654e-4	0.002609998082091394	4.0549019558296003e-4	0.0012021033697120144	3.2411500375287695e-4	-0.43524824190395656	-0.08336418762228776	-0.5522480918501539	0.06502379564499092	-1.0865682086612216
3.5363786782309227e-4	0.0029995883053536287	3.6148358211146684e-4	0.0012613121261745564	2.6409037495071753e-4	-0.411892616991084	-0.05978395035557896	-0.5303423652013425	0.08689197067746138	-1.0598910699704938
2.833020522743262e-4	0.0033689115462841343	3.157207828036056e-4	0.0013292464256099983	2.0276039398004376e-4	-0.38853699207821146	-0.03620371308887016	-0.508436638552531	0.10876014570993184	-1.0332139312797661
2.1595066130287584e-4	0.003696882146441415	2.743634790714272e-4	0.0014191669001181407	1.4686313311179452e-4	-0.3651813671653389	-0.01262347582216139	-0.48653091190371955	0.13062832074240233	-1.006536792589038
1.575584256775459e-4	0.003966175091398447	2.4220544741405462e-4	0.001542095202861612	1.0050329553173791e-4	-0.3418257422524663	0.010956761444547408	-0.4646251852549081	0.1524964957748728	-0.9798596538983103
1.1067417368968443e-4	0.004164566118760238	2.2355470657639442e-4	0.0017069741452169402	6.482958693923526e-5	-0.31847011733959374	0.034536998711256206	-0.4427194586060966	0.17436467080734325	-0.9531825152075826
7.640789060513195e-5	0.004282413527855445	2.2121106167331253e-4	0.001921716054214194	3.938140975290866e-5	-0.2951144924267212	0.058117235977965004	-0.4208137319572852	0.1962328458398137	-0.9265053765168547
5.5004274436188866e-5	0.004330190505999323	2.3464225305008235e-4	0.002194046604257759	2.2729481902463357e-5	-0.27175886751384865	0.0816974732446738	-0.39890800530847376	0.21810102087228417	-0.8998282378261269
4.7384534385767244e-5	0.00432356363961135	2.625311189282375e-4	0.0025197547910727376	1.3037941641274412e-5	-0.24840324260097607	0.10527771051138257	-0.3770022786596623	0.23996919590475466	-0.873151099135399
5.363255563155196e-5	0.004283461670958294	3.0257137399498826e-4	0.0028953983775710976	8.213017425600685e-6	-0.22504761768810355	0.12885794777809134	-0.3550965520108509	0.26183737093722514	-0.8464739604446712
7.540053107324916e-5	0.004236383564918692	3.496751718518001e-4	0.0033163590092619532	7.313024776906209e-6	-0.20169199277523098	0.15243818504480017	-0.3331908253620394	0.2837055459696956	-0.8197968217539433
1.1564254760818844e-4	0.0042114156374486135	3.9877568829259027e-4	0.003772358853674831	1.0227685610986572e-5	-0.1783363678623584	0.17601842231150894	-0.31128509871322796	0.30557372100216607	-0.7931196830632155
