x.1	x.2	x.3	x.4	x.5	y.1	y.2	y.3	y.4	y.5
0.0010123869541773269	6.392671749503105e-4	7.439423115346019e-4	0.0012162017948080706	8.621698561511423e-4	-6.840730247745646	-7.475733430966398	-7.21521901711112	-6.973818481007587	-7.2872459784976575
0.0011330867394185916	6.241860062434181e-4	7.228616341051332e-4	0.0013563593852276047	8.373872372413064e-4	-6.808223986167528	-7.440274579492535	-7.180158686949618	-6.939949349630281	-7.253184314239214
0.001253519813241874	5.771766580634087e-4	6.648382566940045e-4	0.0014819802361591456	7.662741079283244e-4	-6.775717724589411	-7.404815728018674	-7.145098356788115	-6.906080218252974	-7.21912264998077
0.0013737651617682512	5.089880255141391e-4	5.784359510974752e-4	0.0015919872186177882	6.608748884717584e-4	-6.743211463011293	-7.369356876544812	-7.110038026626612	-6.872211086875668	-7.185060985722327
0.0014930944368308453	4.308938416388294e-4	4.753688317807736e-4	0.0016872961778763814	5.427319923267084e-4	-6.710705201433176	-7.33389802507095	-7.074977696465109	-6.83834195549836	-7.150999321463884
0.0016094328739997136	3.549937879596182e-4	3.6956642123223154e-4	0.0017680560872859105	4.3152689016554474e-4	-6.678198939855058	-7.298439173597088	-7.039917366303607	-6.804472824121054	-7.11693765720544
0.0017192746118250978	2.9382297060199776e-4	2.717856959457413e-4	0.0018326402561017854	3.44102338419019e-4	-6.645692678276941	-7.2629803221232265	-7.004857036142104	-6.770603692743747	-7.082875992946996
0.0018168829914093076	2.565961413795684e-4	1.8872776602122228e-4	0.0018768635379922277	2.938063841537692e-4	-6.613186416698823	-7.227521470649364	-6.969796705980602	-6.736734561366441	-7.048814328688553
0.0018965104529265271	2.4778472405526434e-4	1.2362567979694113e-4	0.001895000639930653	2.894162392449381e-4	-6.580680155120705	-7.192062619175502	-6.934736375819099	-6.702865429989134	-7.01475266443011
0.0019542682824353883	2.6857952458062695e-4	7.712897534068366e-5	0.0018825726279947837	3.292154834475315e-4	-6.548173893542588	-7.1566037677016405	-6.899676045657596	-6.668996298611827	-6.980691000171666
0.0019879178224360516	3.1704789337229773e-4	4.542697876824092e-5	0.0018353616041813764	4.0785022385809116e-4	-6.51566763196447	-7.121144916227778	-6.864615715496094	-6.63512716723452	-6.946629335913222
0.001996774178244042	3.8625989289783967e-4	2.518721506329872e-5	0.001751074417182754	5.145829221600857e-4	-6.483161370386353	-7.085686064753917	-6.829555385334591	-6.601258035857214	-6.912567671654779
0.0019883999169652174	4.650816871807272e-4	1.3113924360815902e-5	0.0016310490276596826	6.333362129576763e-4	-6.450655108808235	-7.0502272132800545	-6.794495055173089	-6.567388904479907	-6.878506007396336
0.001972151903492771	5.421213460916912e-4	6.574656414393432e-6	0.0014858932851455015	7.427442202775125e-4	-6.418148847230118	-7.014768361806192	-6.759434725011586	-6.533519773102601	-6.8444443431378925
0.001960095496383653	6.058723830042023e-4	3.164356584769926e-6	0.0013286916246611732	8.237858054968493e-4	-6.385642585652	-6.979309510332331	-6.724374394850083	-6.499650641725294	-6.810382678879448
0.001968342230526998	6.451104398927407e-4	1.5513775745760862e-6	0.0011762715858425325	8.617288497483791e-4	-6.353136324073882	-6.9438506588584685	-6.689314064688581	-6.465781510347988	-6.776321014621005
0.002009224511330925	6.569558080783197e-4	1.0305464999457717e-6	0.0010508997613456754	8.483366790121036e-4	-6.3206300624957645	-6.908391807384607	-6.654253734527078	-6.43191237897068	-6.742259350362562
0.0020927612884825324	6.432550514190315e-4	1.3793047494795655e-6	9.701595818357606e-4	7.832311289253497e-4	-6.2881238009176466	-6.872932955910745	-6.619193404365575	-6.398043247593374	-6.708197686104118
0.0022271760966279235	6.113157992203149e-4	2.8757236297684214e-6	9.474936696115468e-4	6.806648126600076e-4	-6.2556175393395295	-6.837474104436883	-6.584133074204073	-6.364174116216067	-6.6741360218456744
0.0024132866426339154	5.73413901303434e-4	6.338889174766424e-6	9.905738919092338e-4	5.564366119364404e-4	-6.2231112777614115	-6.802015252963021	-6.5490727440425704	-6.330304984838761	-6.640074357587231
0.002642454312417953	5.450048423140732e-4	1.3390583287683789e-5	0.0011035006807366664	4.2733721020121566e-4	-6.190605016183294	-6.76655640148916	-6.514012413881067	-6.296435853461454	-6.606012693328788
0.002903978640477195	5.385995508324808e-4	2.6773907036940493e-5	0.0012765681543878938	3.0872741610680273e-4	-6.158098754605176	-6.731097550015297	-6.478952083719565	-6.262566722084147	-6.571951029070344
0.0031838438129770936	5.63057009163814e-4	5.184565446126043e-5	0.0014965029072966797	2.1073799547681625e-4	-6.125592493027058	-6.695638698541435	-6.443891753558062	-6.22869759070684	-6.5378893648119005
0.003464413021293469	6.236516952912795e-4	9.450408643993884e-5	0.001749733738605861	1.367369683006713e-4	-6.093086231448941	-6.660179847067574	-6.40883142339656	-6.194828459329534	-6.503827700553457
0.003733137006031659	7.180613688567998e-4	1.6269403446361595e-4	0.002023621446415521	8.678639598063637e-5	-6.060579969870823	-6.624720995593711	-6.373771093235057	-6.160959327952227	-6.469766036295014
0.003982991329381012	8.383447185458588e-4	2.654863200106509e-4	0.002306889015221947	5.922225976773236e-5	-6.028073708292705	-6.58926214411985	-6.338710763073554	-6.127090196574921	-6.43570437203657
0.004213241387096212	9.75737177679493e-4	4.1498946470777394e-4	0.002592100415667944	5.385594846729908e-5	-5.995567446714588	-6.553803292645988	-6.303650432912052	-6.093221065197614	-6.401642707778127
0.004436373929396075	0.0011211754492369975	6.18016053589636e-4	0.002874122946068414	7.00516867838634e-5	-5.96306118513647	-6.518344441172125	-6.268590102750549	-6.059351933820308	-6.367581043519683
0.0046696202177709725	0.0012663207418311014	8.773712608760505e-4	0.0031468684767218865	1.1159966072220736e-4	-5.930554923558353	-6.482885589698264	-6.233529772589047	-6.025482802443	-6.33351937926124
0.004935702310130937	0.0014058135702849492	0.0011921288312710023	0.0033994347167866667	1.851800578490455e-4	-5.898048661980235	-6.447426738224402	-6.198469442427544	-5.991613671065694	-6.299457715002796
0.00526189760170224	0.0015366950371860503	0.0015571913237498653	0.003618438660164766	3.014526695557334e-4	-5.865542400402118	-6.41196788675054	-6.1634091122660415	-5.957744539688387	-6.265396050744353
0.005662928381027387	0.001657001363504631	0.0019601411862894464	0.0037872576046830424	4.7132418838468027e-4	-5.833036138824	-6.376509035276678	-6.128348782104538	-5.923875408311081	-6.231334386485909
0.006147735867397071	0.0017635247113682558	0.002382271809659886	0.003889512502239132	7.008606902359475e-4	-5.800529877245882	-6.341050183802816	-6.093288451943036	-5.890006276933774	-6.197272722227465
0.0067190893550336545	0.0018538469756375952	0.0028042884976145193	0.003906882695430466	9.931172566053925e-4	-5.768023615667765	-6.305591332328954	-6.058228121781534	-5.856137145556467	-6.163211057969022
0.00736196172443624	0.0019245606395523259	0.0032045806251115336	0.0038438532195341404	0.0013444238756431142	-5.735517354089647	-6.270132480855092	-6.023167791620031	-5.82226801417916	-6.129149393710579
0.008051068712992509	0.0019732074036198843	0.003554546162537548	0.003711444904419349	0.0017440205665978348	-5.70301109251153	-6.234673629381231	-5.988107461458529	-5.788398882801854	-6.0950877294521355
0.00876061193188947	0.0019993786478925153	0.0038323289378403348	0.003530791427461837	0.0021648275659152086	-5.670504830933412	-6.199214777907368	-5.9530471312970255	-5.754529751424547	-6.061026065193692
0.009461672812558676	0.0020102187132449334	0.004017508388463957	0.003330910481584905	0.002576535678942559	-5.637998569355295	-6.163755926433506	-5.917986801135523	-5.720660620047241	-6.026964400935248
0.010130159809049492	0.002018345257905819	0.004096122284631746	0.0031450764064842656	0.002945820379985271	-5.605492307777177	-6.128297074959645	-5.88292647097402	-5.686791488669934	-5.992902736676805
0.010752168620051078	0.0020401668455011708	0.00405973559751124	0.002997535286831517	0.0032381657272145974	-5.572986046199059	-6.092838223485783	-5.847866140812518	-5.652922357292628	-5.958841072418362
0.011320843871452541	0.0020957857623937013	0.003925141368740447	0.0029039255255414306	0.003425292414353552	-5.540479784620942	-6.057379372011921	-5.812805810651016	-5.619053225915321	-5.924779408159917
0.011833962036942607	0.0022057367301260653	0.0037232873096498084	0.0028734214136817396	0.003500736310275955	-5.507973523042824	-6.021920520538059	-5.7777454804895125	-5.585184094538014	-5.890717743901474
0.012304142337554154	0.0023810423693730277	0.003492669389658974	0.0029052248321082903	0.003468563688241315	-5.475467261464707	-5.986461669064197	-5.742685150328009	-5.551314963160707	-5.856656079643031
0.012742104573556401	0.0026283219937696584	0.0032777069772582197	0.002993059370248439	0.003345029714968595	-5.442960999886589	-5.951002817590335	-5.707624820166507	-5.517445831783401	-5.822594415384588
0.013159292371578899	0.0029486664086779586	0.003123434149719514	0.0031339549947884673	0.0031525482162351637	-5.410454738308472	-5.9155439661164735	-5.672564490005005	-5.483576700406094	-5.7885327511261435
