x.1	x.2	x.3	y.1	y.2	y.3
0.044606674044110346	0.012847491395814042	0.007588221919513995	-1.4536458806778738	-0.11039530831938071	1.3392740196924198
0.04694597274433214	0.01315704681442827	0.0076099586789699376	-1.4298178501109489	-0.09053518391743798	1.3571563132870965
0.04934133003134893	0.013459757305101783	0.007593518775426771	-1.4059898195440237	-0.07067505951549523	1.375038606881773
0.05179700449826547	0.013758260936619561	0.0075343946907868355	-1.3821617889770987	-0.050814935113552485	1.3929209004764498
0.05430717093880952	0.014056763398802519	0.007445444919138884	-1.3583337584101738	-0.030954810711609743	1.4108031940711265
0.0568670564668482	0.01435905429528106	0.007328012041084205	-1.3345057278432488	-0.011094686309667007	1.4286854876658033
0.0594744669656394	0.014670311432872885	0.007193308669026725	-1.3106776972763237	0.008765438092275743	1.4465677812604798
0.06213174728928622	0.014993706946883565	0.007048411761146316	-1.2868496667093987	0.028625562494218493	1.4644500748551565
0.06483361469017224	0.015334881238894921	0.00690319156010175	-1.2630216361424738	0.04848568689616123	1.4823323684498333
0.06757495122592044	0.015699549743157768	0.00676812073644023	-1.2391936055755486	0.06834581129810396	1.50021466204451
0.07035304764518018	0.016089508686813095	0.006652640912425229	-1.2153655750086236	0.0882059357000467	1.5180969556391866
0.0731682457483373	0.016512270401415726	0.006567547294572974	-1.1915375444416987	0.10806606010198946	1.5359792492338633
0.07601566368177043	0.01697165958113011	0.0065231277059163645	-1.1677095138747737	0.1279261845039322	1.55386154282854
0.07889009918887656	0.017468155857051373	0.006527276490169374	-1.1438814833078486	0.14778630890587496	1.5717438364232166
0.08178832932916176	0.01801085867429545	0.006592461361694187	-1.1200534527409236	0.1676464333078177	1.5896261300178933
0.08470863265880493	0.018599622321124516	0.006720871062084809	-1.0962254221739987	0.18750655770976044	1.60750842361257
0.08764629379974637	0.01923399669877345	0.006928272487924346	-1.0723973916070735	0.20736668211170317	1.6253907172072468
0.09059633169188427	0.019924127351768562	0.007209199310658218	-1.0485693610401485	0.2272268065136459	1.6432730108019236
0.09355502329021659	0.020664813542434133	0.007583449852328396	-1.0247413304732236	0.24708693091558864	1.6611553043966
0.09651859504789104	0.0214552480692828	0.008037770320960654	-1.0009132999062986	0.2669470553175314	1.6790375979912768
0.09948221922409024	0.022306002443042868	0.008594098013851853	-0.9770852693393736	0.2868071797194741	1.6969198915859536
0.10244152627552068	0.023206996992153495	0.009235708412380306	-0.9532572387724485	0.3066673041214169	1.71480218518063
0.10539236355319552	0.02415898599641004	0.009980233535744377	-0.9294292082055235	0.32652742852335964	1.7326844787753068
0.10832905328902262	0.025168589295234592	0.010814215354224329	-0.9056011776385985	0.3463875529253024	1.7505667723699836
0.11124638958108674	0.026225987376785703	0.011749104507320767	-0.8817731470716734	0.3662476773272451	1.7684490659646603
0.11414111318371548	0.027332671095164823	0.012775974327014012	-0.8579451165047485	0.38610780172918785	1.7863313595593369
0.11700881020736535	0.028491416492141527	0.013900717616840048	-0.8341170859378234	0.40596792613113064	1.8042136531540136
0.1198422454636318	0.029694109544218434	0.015119910147384228	-0.8102890553708985	0.4258280505330734	1.8220959467486904
0.12263564219752525	0.030943211272544763	0.01643488958006846	-0.7864610248039734	0.4456881749350161	1.8399782403433669
0.1253874426765442	0.032238811954030784	0.01784868935705426	-0.7626329942370484	0.46554829933695885	1.8578605339380436
0.12809325886771672	0.03357498425450719	0.01935890571902381	-0.7388049636701234	0.4854084237389016	1.8757428275327204
0.1307448744437805	0.03495564010821017	0.020976270520230163	-0.7149769331031984	0.5052685481408443	1.8936251211273971
0.13333587899237742	0.036379170675018696	0.022694684262093225	-0.6911489025362734	0.5251286725427871	1.9115074147220739
0.13586703209737697	0.03784184330303768	0.024534338505724708	-0.6673208719693483	0.5449887969447298	1.9293897083167504
0.1383343667055536	0.039349459283065776	0.02648424966340844	-0.6434928414024234	0.5648489213466725	1.9472720019114271
0.14072946808686138	0.04089894213621622	0.028576430758961272	-0.6196648108354983	0.5847090457486153	1.9651542955061037
0.14304540443635502	0.04248841232121805	0.03079403335419677	-0.5958367802685733	0.604569170150558	1.9830365891007804
0.14528577633163398	0.04412570723737047	0.03317871119329165	-0.5720087497016483	0.6244292945525007	2.000918882695457
0.14744749363985682	0.04580563494405554	0.035712294341279816	-0.5481807191347233	0.6442894189544435	2.018801176290134
0.14952284586157702	0.047527632054715815	0.03843670496037642	-0.5243526885677983	0.6641495433563862	2.0366834698848106
0.15150468792975566	0.04930110680368684	0.0413398087818627	-0.5005246580008733	0.6840096677583289	2.0545657634794874
0.1533997463802531	0.051117688494383674	0.04445786466253295	-0.47669662743394825	0.7038697921602718	2.0724480570741637
0.1552062440401334	0.052978751030599756	0.047786157217233026	-0.4528685968670232	0.7237299165622145	2.0903303506688404
0.15691805336176823	0.054890194900357486	0.05135052064544818	-0.42904056630009824	0.7435900409641573	2.108212644263517
0.15852830119251074	0.056843633527719095	0.0551550902396633	-0.4052125357331733	0.7634501653661	2.126094937858194
0.1600467441458115	0.05884013855021825	0.059210439474136393	-0.3813845051662481	0.7833102897680427	2.1439772314528707
0.1614732328546661	0.06088076121249954	0.06353049355262454	-0.35755647459932316	0.8031704141699855	2.1618595250475474
0.16280390214789725	0.06295705707562771	0.06810671088871667	-0.3337284440323982	0.8230305385719282	2.179741818642224
0.16403274385274005	0.06506844108750869	0.07296267639305495	-0.30990041346547303	0.8428906629738709	2.197624112236901
0.16517197599046382	0.06721085692796253	0.07806886306518593	-0.2860723828985481	0.8627507873758137	2.2155064058315777
0.1662231727777468	0.06937606349725334	0.08345682531836741	-0.26224435233162313	0.8826109117777564	2.233388699426254
0.16718504874735393	0.07156033132207539	0.08907690677229244	-0.23841632176469818	0.9024710361796993	2.2512709930209307
0.16805304496820755	0.0737559794419645	0.09496507858317305	-0.214588291197773	0.922331160581642	2.2691532866156074
0.1688408040273359	0.07595531998102138	0.10105842687792271	-0.19076026063084806	0.9421912849835847	2.287035580210284
0.16955143751580118	0.07815019298950111	0.10738303848787013	-0.1669322300639231	0.9620514093855275	2.304917873804961
0.17018609772722082	0.08033253714569233	0.11387933956628249	-0.14310419949699815	0.9819115337874702	2.3228001673996377
0.17074210797473466	0.08249545582539713	0.12055085003341513	-0.11927616893007298	1.001771658189413	2.340682460994314
0.17123316022795748	0.084625683847645	0.1273498569718997	-0.09544813836314803	1.0216317825913557	2.3585647545889907
0.1716634361504586	0.08671907898370969	0.1342584479233412	-0.07162010779622308	1.0414919069932984	2.3764470481836675
0.17203593597711708	0.08876939539488551	0.14123737262624586	-0.0477920772292979	1.0613520313952411	2.3943293417783442
0.17235001641053033	0.0907590927844858	0.14825435471446377	-0.02396404666237295	1.0812121557971839	2.412211635373021
0.17261795175759193	0.09269153533292003	0.1552735815794042	-1.3601609544799942e-4	1.1010722801991266	2.4300939289676977
0.17284432228114688	0.09455928898306769	0.1622575140122294	0.023692014471476952	1.1209324046010694	2.4479762225623745
