x.1	x.2	y.1	y.2
1.5868799849902228e-4	5.478267932337694e-4	-5.216771799164583	-3.522990455852468
1.5575919568484943e-4	6.300819505173724e-4	-5.180381954644352	-3.4904449786338985
1.4505231197141174e-4	7.066739979601839e-4	-5.1439921101241195	-3.457899501415329
1.3905999520278436e-4	7.777679414203365e-4	-5.107602265603888	-3.42535402419676
1.5026935757267562e-4	8.439372074606152e-4	-5.071212421083656	-3.392808546978191
1.8520438286190468e-4	9.055637481570028e-4	-5.034822576563425	-3.3602630697596214
2.3618640485176926e-4	9.618296085123502e-4	-4.998432732043193	-3.327717592541052
2.868439268248461e-4	0.0010109844962547159	-4.962042887522961	-3.295172115322483
3.1971510594035554e-4	0.0010509242719156737	-4.92565304300273	-3.2626266381039137
3.259606013802738e-4	0.0010799845175877508	-4.889263198482498	-3.2300811608853444
3.116794895358256e-4	0.0010978957543354608	-4.852873353962266	-3.197535683666775
2.970675757407358e-4	0.0011070671536532674	-4.816483509442034	-3.164990206448206
3.063181232040373e-4	0.0011136711686394536	-4.780093664921803	-3.1324447292296367
3.510853893489771e-4	0.0011254741408969194	-4.743703820401572	-3.0998992520110673
4.2645012358745086e-4	0.0011517526480894615	-4.707313975881339	-3.067353774792498
5.150113482201352e-4	0.0012043920524390643	-4.670924131361108	-3.034808297573929
5.981913979967693e-4	0.0012923893530786823	-4.634534286840876	-3.0022628203553596
6.684525225028875e-4	0.0014225143984632834	-4.598144442320645	-2.9697173431367903
7.368744327379498e-4	0.001599531863999748	-4.561754597800412	-2.937171865918221
8.270159001553382e-4	0.0018269297788462478	-4.525364753280181	-2.9046263886996515
9.608034747148805e-4	0.0021058653431917027	-4.48897490875995	-2.8720809114810826
0.0011494375874414244	0.002432876043968014	-4.452585064239718	-2.839535434262513
0.0013903808596298017	0.0028069464109901575	-4.416195219719486	-2.806989957043944
0.001670752155292067	0.003227605724153036	-4.379805375199254	-2.774444479825375
0.0019746120865205405	0.003697851560448109	-4.343415530679023	-2.7418990026068055
0.0022892670923208343	0.004214653450027568	-4.3070256861587914	-2.709353525388236
0.0026143220931023393	0.004776608634318504	-4.270635841638559	-2.6768080481696668
0.002959924017229884	0.005382352302988775	-4.234245997118328	-2.6442625709510974
0.0033387064193852074	0.006032948442724988	-4.197856152598096	-2.611717093732528
