x.1	x.2	x.3	x.4	x.5	x.6	x.7	x.8	x.9	x.10	y.1	y.2	y.3	y.4	y.5	y.6	y.7	y.8	y.9	y.10
0	0	0	0	0	0	0	0	0	0	-2.053572636470998	-1.4142360377279892	-1.699658358169406	-2.046674599876283	-1.8802281144875388	-1.4210959820442937	-1.0349267115895615	-0.9337808943768515	-1.5818460678992061	-1.3559639852331187
8.696426381919831e-4	0.004402709326323278	0.0012650881537767536	0.0013035234935031405	8.107966606831077e-4	0.0029351357515189206	0.002607100424303469	0.0019166211206369573	0.002177659728589806	0.004486433257434055	-2.053572636470998	-1.4142360377279892	-1.699658358169406	-2.046674599876283	-1.8802281144875388	-1.4210959820442937	-1.0349267115895615	-0.9337808943768515	-1.5818460678992061	-1.3559639852331187
8.784064809477366e-4	0.0047907378656682105	0.0013451081430085256	0.001286587802616695	7.955206301338546e-4	0.003251709235433075	0.0028322820772101994	0.0020429520869529546	0.0023767096680489957	0.0049487746899546554	-2.0278096611633276	-1.3898832840331865	-1.67479937148072	-2.020690823326969	-1.8541711724566179	-1.3981572724057536	-1.0133356747491644	-0.9119940013573297	-1.557606028746965	-1.330168963442483
8.687024353154297e-4	0.0051592813444340775	0.001398873746447875	0.0012334857662266371	7.530778620230559e-4	0.003574950121168755	0.003017272918756882	0.0021801025183166393	0.0025510897072176172	0.005428314566662306	-2.0020466858556576	-1.3655305303383836	-1.6499403847920338	-1.9947070467776549	-1.8281142304256972	-1.3752185627672135	-0.9917446379087672	-0.8902071083378078	-1.5333659895947243	-1.3043739416518472
8.466824243033938e-4	0.0055115673542078004	0.001422941106135499	0.001150554830687228	6.874910287576036e-4	0.003901061812996021	0.003159024957738708	0.0023370317119960995	0.0026973492221643368	0.0059363480075882895	-1.9762837105479871	-1.3411777766435808	-1.6250813981033476	-1.9687232702283406	-1.8020572883947763	-1.3522798531286735	-0.97015360106837	-0.868420215318286	-1.5091259504424832	-1.2785789198612112
8.224802341629658e-4	0.005850548177207436	0.0014146838241298682	0.0010445230164997984	6.039614446492178e-4	0.004223939029281491	0.0032540896532119285	0.002520866013657875	0.0028108451796528175	0.0064813563655165265	-1.9505207352403169	-1.316825022948778	-1.6002224114146615	-1.9427394936790263	-1.7760003463638554	-1.3293411434901334	-0.9485625642279729	-0.8466333222987641	-1.4848859112902424	-1.2527838980705754
8.048060116954601e-4	0.006181053998682199	0.001376688291888102	9.217767241026277e-4	5.118885923956452e-4	0.004537479665229898	0.0033004913543260646	0.002746043537085514	0.002891701613984662	0.007073292578145271	-1.9247577599326466	-1.2924722692539752	-1.5753634247259753	-1.9167557171297123	-1.7499434043329347	-1.3064024338515936	-0.9269715273875757	-0.8248464292792421	-1.4606458721380013	-1.2269888762799397
8.017081220884026e-4	0.006509851753144815	0.001310739048751896	7.91306877534846e-4	4.1816320797630636e-4	0.004830735866650363	0.003308046133859323	0.003019378504578279	0.002941284225466808	0.00771801271012516	-1.8989947846249762	-1.2681195155591725	-1.5505044380372892	-1.890771940580398	-1.7238864623020138	-1.2834637242130535	-0.9053804905471785	-0.8030595362597204	-1.4364058329857603	-1.201193854489304
8.205215867670287e-4	0.0068416748116495955	0.0012184196193612887	6.60749795460429e-4	3.291869895073615e-4	0.005096414905597792	0.003284659416656617	0.003349723759511599	0.002961071653390135	0.008408818471237863	-1.873231809317306	-1.2437667618643695	-1.5256454513486029	-1.8647881640310837	-1.697829520271093	-1.2605250145745135	-0.8837894537067814	-0.7812726432401984	-1.4121657938335195	-1.1753988326986682
8.629128050464207e-4	0.007180222319560974	0.0011062156632969547	5.364991015580712e-4	2.50219567278705e-4	0.005324564270767048	0.003240618230750124	0.003751998003457621	0.002954532164078338	0.009137254964568112	-1.8474688340096357	-1.2194140081695668	-1.500786464659917	-1.8388043874817694	-1.6717725782401722	-1.2375863049359734	-0.8621984168663842	-0.7594857502206765	-1.3879257546812784	-1.1496038109080322
