x.1	x.2	x.3	x.4	x.5	x.6	x.7	x.8	x.9	x.10	y.1	y.2	y.3	y.4	y.5	y.6	y.7	y.8	y.9	y.10
0	0	0	0	0	0	0	0	0	0	-6.35204723754225	-4.851459338106305	-6.672186334220129	-4.993828931764179	-6.210281059264137	-5.049189396458361	-6.239261063558567	-5.008633857078518	-7.254902519321594	-5.439510078792589
6.139493975742241e-4	0.025171098240552553	5.685499580494296e-4	0.020264821717695634	6.115437954441872e-4	0.03112367488177999	0.0013523368461696426	0.02773620565928384	4.5013210906966016e-4	0.01016164758840506	-6.35204723754225	-4.851459338106305	-6.672186334220129	-4.993828931764179	-6.210281059264137	-5.049189396458361	-6.239261063558567	-5.008633857078518	-7.254902519321594	-5.439510078792589
7.09205248455516e-4	0.027022678834246496	6.16405304641077e-4	0.021315391562113928	6.66999553108458e-4	0.0321106119234178	0.0014289269324963634	0.02930908728849048	4.224520260618475e-4	0.010409306116715054	-6.309874994556573	-4.817460452912186	-6.629327757646936	-4.9651136187942795	-6.1714461754282315	-5.026566665334178	-6.20409763283221	-4.985044758404263	-7.220484498852342	-5.412403595498396
7.935231007813164e-4	0.028966825332666674	6.470470319634152e-4	0.022390628620100467	7.068816345847701e-4	0.033074264619456575	0.0014465620505070174	0.030898158424380956	3.476470128481273e-4	0.010602209715471655	-6.267702751570896	-4.783461567718066	-6.586469181073743	-4.93639830582438	-6.132611291592325	-5.003943934209993	-6.168934202105851	-4.961455659730009	-7.186066478383089	-5.385297112204203
8.624415820253266e-4	0.031024039555179433	6.597992855121603e-4	0.023493416910337364	7.324968071252985e-4	0.03401829466268228	0.0014183397179863943	0.032505742156756716	2.507027494111448e-4	0.010792540203375198	-6.225530508585219	-4.749462682523948	-6.54361060450055	-4.90768299285448	-6.09377640775642	-4.98132120308581	-6.133770771379494	-4.937866561055754	-7.151648457913836	-5.35819062891001
9.133644833719163e-4	0.033177972845116824	6.562202508200285e-4	0.02462277177604996	7.507773216266821e-4	0.034943602562851325	0.001367515506879675	0.03413280501173808	1.5921712739339536e-4	0.011032500968832983	-6.1833582655995425	-4.715463797329829	-6.500752027927357	-4.878967679884581	-6.0549415239205135	-4.958698471961625	-6.098607340653135	-4.9142774623814995	-7.117230437444584	-5.331084145615817
9.510077811432186e-4	0.0354309287612637	6.395466343574523e-4	0.02578398951414461	7.700293412919322e-4	0.035850600233156026	0.0013237099118983706	0.03578064906151369	8.890115930415379e-5	0.01140948933764213	-6.141186022613866	-4.681464912135709	-6.457893451354164	-4.850252366914681	-6.016106640084608	-4.936075740837442	-6.063443909926778	-4.890688363707246	-7.082812416975332	-5.303977662321623
9.833454658102663e-4	0.037803100273364254	6.16887748937689e-4	0.026981256313002557	7.997582232939558e-4	0.03674169649108037	0.001309175092167114	0.03745756472854508	4.350080736202144e-5	0.011984785685708998	-6.099013779628189	-4.64746602694159	-6.415034874780971	-4.821537053944781	-5.977271756248702	-4.913453009713258	-6.028280479200419	-4.867099265032991	-7.04839439650608	-5.27687117902743
0.0010213090018749709	0.04027630245383002	5.945878695690837e-4	0.028214759992010053	8.51092209476151e-4	0.03762173511587974	0.001335420455719693	0.03916408160908804	1.8576073445759223e-5	0.012843533951015456	-6.056841536642512	-4.6134671417474715	-6.372176298207778	-4.7928217409748815	-5.9384368724127965	-4.890830278589074	-5.993117048474062	-4.843510166358737	-7.013976376036827	-5.249764695733237
0.0010785702139559945	0.04285208311813807	5.787604625940129e-4	0.029493227226243937	9.325375051267867e-4	0.038494524736822036	0.0014024313534442162	0.040912283138742844	6.892693805044582e-6	0.014094810226382926	-6.014669293656835	-4.579468256553352	-6.329317721634585	-4.764106428004982	-5.89960198857689	-4.86820754746489	-5.9579536177477035	-4.819921067684482	-6.979558355567574	-5.222658212439044
0.0011653240842023685	0.04554922118065725	5.757212353786289e-4	0.0308217816087176	0.0010486639575470857	0.03936493161955971	0.0015011363540048883	0.042708219227754356	2.2987317876571234e-6	0.01577961657194524	-5.9724970506711585	-4.545469371359233	-6.286459145061392	-4.735391115035082	-5.860767104740985	-4.845584816340706	-5.922790187021346	-4.796331969010227	-6.945140335098322	-5.195551729144851
0.001285583999272676	0.04834792467310373	5.878902597220413e-4	0.032201477273230535	0.001201310870274602	0.04023945163041029	0.001614538096566301	0.04456034054979733	6.82452953410013e-7	0.018011642657898844	-5.930324807685481	-4.511470486165114	-6.2436005684881994	-4.706675802065182	-5.821932220905079	-4.822962085216522	-5.8876267562949876	-4.772742870335973	-6.910722314629069	-5.168445245850658
0.0014379682217107153	0.05124857940607198	6.159439236712255e-4	0.03364535971693693	0.0013898314870466662	0.04112425021810281	0.0017317783217803459	0.046488368627245945	1.766616653638239e-7	0.02084903498607982	-5.888152564699804	-4.477471600970995	-6.200741991915006	-4.677960489095283	-5.783097337069173	-4.800339354092339	-5.85246332556863	-4.749153771661718	-6.876304294159817	-5.141338762556465
0.0016163408808129811	0.05426731970797483	6.587497265084748e-4	0.03515831391480825	0.0016091482441605233	0.04202693302744448	0.0018517573764021908	0.0484928132230543	4.035401695333573e-8	0.02430677562575991	-5.845980321714127	-4.443472715776876	-6.157883415341813	-4.649245176125383	-5.744262453233267	-4.777716622968154	-5.817299894842272	-4.725564672987463	-6.841886273690564	-5.114232279262272
0.0018094181446641226	0.057383254150457676	7.143075545862477e-4	0.036741875195035516	0.001850794249167016	0.04295903739560615	0.0019853718417444538	0.050601910009403527	1.267585417296238e-8	0.028508558646918498	-5.8038080787284505	-4.4094738305827565	-6.11502483876862	-4.620529863155483	-5.7054275693973615	-4.755093891843971	-5.782136464115914	-4.7019755743132094	-6.807468253221312	-5.0871257959680785
0.002007107615103783	0.060595243581107704	7.78132233185216e-4	0.03841400868322418	0.0021080218010758227	0.043925959321523926	0.002156960865765719	0.05281993471793509	2.8777317851645768e-8	0.033404538670160855	-5.761635835742774	-4.375474945388637	-6.072166262195427	-4.591814550185584	-5.666592685561455	-4.732471160719786	-5.746973033389556	-4.678386475638955	-6.77305023275206	-5.0600193126738855
0.0022044659110653396	0.06391558032140125	8.469642463203842e-4	0.04017740938395764	0.002376045128160893	0.04493630846496284	0.002389377836779412	0.05516360289655323	1.3393108230979964e-7	0.039000203461874335	-5.719463592757097	-4.341476060194518	-6.029307685622234	-4.563099237215684	-5.62775780172555	-4.709848429595603	-5.711809602663198	-4.6547973769647	-6.738632212282807	-5.0329128293796925
0.002402722141303278	0.06732307693024568	9.184270659481321e-4	0.04203366772214302	0.0026547199342437052	0.04600556691395667	0.0026993788072366943	0.0576604445069276	6.133756755559348e-7	0.04533905318044391	-5.67729134977142	-4.3074771750003995	-5.986449109049041	-4.534383924245784	-5.588922917889644	-4.687225698471419	-5.67664617193684	-4.631208278290446	-6.704214191813555	-5.0058063460855
0.002611469857138839	0.07081481718922623	9.913085984910924e-4	0.04400572751985108	0.002949429874285338	0.047143753834553846	0.0030914248311798395	0.060304791980663845	2.4349653111837105e-6	0.05229365222192626	-5.635119106785743	-4.27347828980628	-5.943590532475848	-4.505668611275884	-5.550088034053738	-4.664602967347235	-5.641482741210482	-4.607619179616191	-6.669796171344302	-4.978699862791307
0.0028451006843524893	0.07439826380168582	0.0010655176275864355	0.0460916320301953	0.0032726776945937747	0.048356605237140686	0.003557888640650843	0.06314300151392138	8.40285969444126e-6	0.059831988094158496	-5.592946863800067	-4.239479404612161	-5.900731955902655	-4.476953298305985	-5.511253150217832	-4.641980236223051	-5.606319310484124	-4.584030080941936	-6.63537815087505	-4.951593379497114
0.0031207702419987033	0.07805299207207098	0.0011418139192846287	0.0482925893990796	0.0036430169347222135	0.049654147180095566	0.004077245367198704	0.06616447738651852	2.5333976034202377e-5	0.06784897262839988	-5.55077462081439	-4.205480519418042	-5.857873379329462	-4.448237985336085	-5.4724182663819265	-4.619357505098867	-5.571155879757766	-4.560440982267682	-6.600960130405797	-4.924486896202921
0.0034567991174742816	0.08177422144614034	0.0012211770970605986	0.05063580139141603	0.0040907031899699315	0.05106452585080396	0.004627565382885783	0.06939413708701804	6.711118479940005e-5	0.07618799382904286	-5.508602377828713	-4.171481634223923	-5.815014802756269	-4.419522672366186	-5.43358338254602	-4.596734773974683	-5.535992449031408	-4.536851883593427	-6.566542109936544	-4.897380412908728
0.0038773316915701127	0.08556396556071738	0.0013046329266606373	0.053112183411470185	0.004638594939882313	0.05258360271362566	0.005199561766553208	0.0728548845779108	1.571149270655315e-4	0.0847204017797979	-5.466430134843036	-4.137482749029804	-5.7721562261830766	-4.390807359396286	-5.394748498710115	-4.5741120428504995	-5.50082901830505	-4.513262784919173	-6.532124089467292	-4.870273929614534
0.004393196435145085	0.0894037781261886	0.0013921732761252481	0.055722130277018604	0.005308371648500117	0.05422077494856125	0.005799354499624551	0.076530512412266	3.3084488354121947e-4	0.09325281466210289	-5.424257891857359	-4.1034838638356845	-5.729297649609883	-4.362092046426386	-5.3559136148742095	-4.551489311726315	-5.465665587578692	-4.4896736862449185	-6.49770606899804	-4.843167446320341
0.005017918576616054	0.09328711959716961	0.0014835072968804608	0.058495445559292675	0.00611673347738518	0.05599443559245997	0.006454272902014186	0.08047869236939006	6.150216818078507e-4	0.10162610861079452	-5.382085648871683	-4.069484978641565	-5.6864390730366905	-4.333376733456486	-5.317078731038303	-4.5288665806021315	-5.430502156852334	-4.466084587570664	-6.463288048528788	-4.816060963026148
0.005763827816536707	0.097210408634466	0.0015786801876926826	0.061414091680804535	0.007080801716625482	0.05792351849145911	0.007200264415233071	0.08466193473730173	0.0010105624856131545	0.10961343764796715	-5.339913405886006	-4.035486093447446	-5.643580496463497	-4.304661420486587	-5.278243847202397	-4.506243849477947	-5.395338726125976	-4.44249548889641	-6.428870028059535	-4.788954479731955
0.006652080914531685	0.10115840739627313	0.0016794832949121605	0.06447723198893093	0.00819905425639738	0.06000181170832065	0.008072273408416542	0.08910898604894081	0.0014776294082960192	0.11710190696181762	-5.297741162900329	-4.0014872082533275	-5.600721919890304	-4.275946107516687	-5.2394089633664915	-4.4836211183537635	-5.3601752953996185	-4.418906390222155	-6.394452007590282	-4.761847996437762
0.007687976036466184	0.10512310896417887	0.0017903966695834844	0.06771467543170206	0.009464873137484543	0.06223771812043602	0.00909662752540261	0.0938229718250291	0.0019378819627794	0.12394869253075719	-5.255568919914651	-3.967488323059208	-5.557863343317111	-4.2472307945467875	-5.200574079530586	-4.46099838722958	-5.32501186467326	-4.3953172915479	-6.36003398712103	-4.734741513143569
0.008880802784961242	0.1090956919606876	0.0019196627620358306	0.07109896055241259	0.010875952544142043	0.06466149313022486	0.010284364214132405	0.09877887643616241	0.002303066324076068	0.13001916387842338	-5.213396676928975	-3.933489437865089	-5.515004766743918	-4.218515481576888	-5.16173919569468	-4.4383756561053955	-5.2898484339469025	-4.371728192873646	-6.325615966651777	-4.707635029849376
0.010241114283058664	0.11306520892165171	0.0020799999967727233	0.07462862100698071	0.012438572342822397	0.06726752065584159	0.011630407882965663	0.10402129997581973	0.0025150711673600818	0.13535286767212676	-5.171224433943298	-3.89949055267097	-5.472146190170726	-4.189800168606988	-5.1229043118587745	-4.415752924981212	-5.254685003220544	-4.348139094199391	-6.291197946182525	-4.680528546555183
0.0117875081733176	0.11702262108819832	0.002292933081561186	0.0783271104849748	0.014164590144766984	0.07005364547723254	0.01309241515230795	0.10949271792085596	0.0025825564938951307	0.13991268747245228	-5.129052190957621	-3.8654916674768507	-5.429287613597532	-4.161084855637088	-5.084069428022868	-4.3931301938570275	-5.219521572494187	-4.324549995525136	-6.256779925713272	-4.65342206326099
0.01352441609748028	0.12095466186157844	0.002581604026399738	0.08216200355850874	0.016061960512123725	0.07302863303717513	0.014629675219265907	0.1152121472374628	0.0025717230825395877	0.14381517544170752	-5.086879947971944	-3.831492782282732	-5.38642903702434	-4.132369542667188	-5.045234544186963	-4.370507462732844	-5.184358141767828	-4.300960896850882	-6.2223619052440196	-4.626315579966796
0.015448769091369293	0.12485545519231622	0.002969924308166389	0.08613048714469332	0.01814700462515521	0.07622257381243285	0.016205260084885303	0.12115578714858077	0.0025458061834557604	0.1472360662338438	-5.044707704986267	-3.7974938970886125	-5.343570460451146	-4.103654229697289	-5.0063996603510565	-4.34788473160866	-5.149194711041471	-4.2773717981766275	-6.187943884774768	-4.599209096672603
0.017556548589028467	0.12871543636942442	0.003484404905888817	0.09024394333709469	0.020435540151706018	0.07960835710129766	0.017800830029918807	0.12729422774052113	0.00253563251288823	0.1503465674954806	-5.002535462000591	-3.763495011894493	-5.300711883877954	-4.0749389167273895	-4.967564776515151	-4.325262000484476	-5.114031280315112	-4.2537826995023735	-6.153525864305515	-4.57210261337841
0.019841264195231918	0.13251798672811313	0.004161655680660426	0.0944705871961472	0.022944289801800296	0.08318694883462943	0.019435647988070192	0.1336336226175058	0.002540259266483675	0.15344356259245168	-4.960363219014914	-3.7294961267003743	-5.25785330730476	-4.04622360375749	-4.928729892679245	-4.302639269360292	-5.078867849588755	-4.230193600828119	-6.119107843836263	-4.544996130084217
0.022284101097297525	0.1362626687394919	0.005027087126660483	0.09880420220490709	0.025653797189026068	0.08697502728760989	0.02117338428071565	0.14011796312322264	0.00256004128832759	0.1567905540425509	-4.918190976029237	-3.6954972415062555	-5.214994730731568	-4.01750829078759	-4.8898950088433395	-4.280016538236108	-5.043704418862396	-4.206604502153864	-6.08468982336701	-4.5178896467900245
0.02485535301151938	0.13993987511854636	0.006100158852869219	0.1032436963829844	0.02855131073573372	0.09097015900307495	0.023119519314629203	0.14673968826138137	0.002643654928279272	0.1607674590419011	-4.87601873304356	-3.661498356312136	-5.172136154158375	-3.98879297781769	-4.851060125007433	-4.257393807111924	-5.008540988136039	-4.18301540347961	-6.050271802897758	-4.4907831634958315
0.027537767073432688	0.1435308307566336	0.007402590645003494	0.10776030799558019	0.031624219529659665	0.09515164216948506	0.025410918784379635	0.15345825527564946	0.002893357893588729	0.16561452231220375	-4.8338464900578835	-3.627499471118017	-5.1292775775851815	-3.9600776648477902	-4.812225241171528	-4.234771075987741	-4.97337755740968	-4.159426304805355	-6.015853782428505	-4.4636766802016385
0.03032763309403928	0.14704044181149892	0.008966805339730013	0.11234365620904797	0.034882400497702276	0.09951445079686301	0.028232037644766873	0.16024045722073496	0.0034237516421719823	0.17168101986113266	-4.791674247072207	-3.593500585923898	-5.086419001011988	-3.9313623518778904	-4.773390357335622	-4.212148344863556	-4.938214126683323	-4.1358372061311	-5.981435761959252	-4.436570196907445
0.03324916715853885	0.15045942572214704	0.010806868078582188	0.11698199127650617	0.038337910326709204	0.1040784304859829	0.03171295918650405	0.1670555697789764	0.004302089078795044	0.1792876169404398	-4.74950200408653	-3.5595017007297787	-5.0435604244387955	-3.902647038907991	-4.734555473499716	-4.189525613739373	-4.903050695956964	-4.112248107456846	-5.947017741490001	-4.409463713613253
0.03634107260003456	0.15376794096787366	0.012927597803826822	0.12165168361164014	0.04203936544136794	0.10881013123556763	0.03593324145015833	0.1738654632467473	0.005502935810789369	0.1885301403140946	-4.707329761100853	-3.52550281553566	-5.000701847865603	-3.8739317259380917	-4.695720589663811	-4.166902882615188	-4.867887265230607	-4.088659008782591	-5.912599721020747	-4.382357230319059
0.039671351252616296	0.15697571299796337	0.01534007054727248	0.12633779996410088	0.046062815943287226	0.11369614664421958	0.040919451678173416	0.18062931525364131	0.006904285775065589	0.1997619887381596	-4.665157518115176	-3.4915039303415405	-4.957843271292409	-3.845216412968192	-4.6568857058279045	-4.144280151491005	-4.8327238345042485	-4.0650699101083365	-5.878181700551496	-4.355250747024866
0.0433247911528545	0.16007396407435917	0.018068609341591303	0.13102169124506582	0.0505308423502693	0.11873144698225635	0.04663345088078343	0.18731650877557895	0.008321503481134487	0.2129626168511106	-4.6229852751294995	-3.457505045147421	-4.914984694719217	-3.816501099998292	-4.618050821991998	-4.121657420366821	-4.797560403777891	-4.0414808114340826	-5.843763680082243	-4.328144263730673
0.047433905885688694	0.16304260123887965	0.021122634486295346	0.13568635458529338	0.05554722463428389	0.12391136533884041	0.052995411228226715	0.19389031727718042	0.00955852816770867	0.22807130082917143	-4.580813032143823	-3.4235061599533023	-4.872126118146023	-3.787785787028392	-4.579215938156093	-4.099034689242637	-4.7623969730515325	-4.017891712759828	-5.80934565961299	-4.30103778043648
