sample.name	rep1	rep2
noENH	-4.2992284280105615	-3.4534408516150115
noENH	-4.324710655943165	-2.9317678366522175
noENH	-3.1305625691715386	-3.3293076252529596
noENH	-2.5874249625199526	-0.7622670325290658
noENH	NaN	-1.2768402053588241
noENH	-1.7479556380548678	-0.6201246019851256
noENH	0.3251275855114746	1.0784201168204235
noENH	-2.074188856839357	-1.0470214566863876
noENH	-2.8467696031709475	-3.1915645518129345
noENH	-2.9086973523141495	-0.7025777049779339
withENH	-0.7343340876178517	-0.4954457037885145
withENH	2.0997411710287763	2.522793679634727
noENH	-1.8385723840456132	-2.361729102945337
noENH	-3.9866998643154226	-3.36196760435946
noENH	-3.8467696031709475	-2.81526012014295
noENH	-0.26270578322416716	0.8363110768675472
withENH	0.31427921354605026	0.38537853849889914
withENH	-0.8977339277069989	-0.7402407261990671
withENH	1.350497247084133	0.38904229074589947
noENH	-3.6166498198098886	-3.5987683002461863
noENH	0.5422726875749517	-1.7336978803322949
withENH	1.8895234636384304	1.90987445404734
withENH	1.8244284354165454	1.1375035237499347
withENH	3.7272310054703675	3.5120462448007195
noENH	-3.528123792299322	-2.923231079972747
noENH	-3.8346967708703725	-3.491558644528554
noENH	-2.069162024507395	-0.9967322861660888
noENH	-2.645797444311521	-0.15318643898148598
noENH	-2.6803582351756194	-1.4602313706946355
withENH	4.582227532999918	4.657550514712349
noENH	-2.876516946565	-3.442649098328905
noENH	-0.35413898322186643	-0.5905284607148223
withENH	1.4078634663911078	1.3439544012173612
noENH	-1.3910901193947578	-2.762267032529066
noENH	-3.2549950656770594	-2.2361982208614783
noENH	-3.908197977063714	-2.2582245271914774
noENH	-1.8541491335365454	-0.9490355441347925
noENH	0.21836831271654233	0.4610501395575253
withENH	2.245213754114304	NaN
noENH	-2.5821596287738675	-1.7622670325290661
withENH	-1.3136337672205733	-0.19592020997525683
noENH	-1.3882974730347266	-2.499232626695272
withENH	-0.5589280333635835	-1.821854491752719
noENH	0.6112631061732956	-0.8561671714105475
withENH	0.46550004980729476	0.4978437790392931
noENH	-3.2563597818981442	-1.9495456007216463
withENH	-0.2564915599670219	-0.03980100805797493
noENH	-4.769601742648487	-4.209726009500287
noENH	-2.1189298612828527	-2.0661318757290017
withENH	1.0874628412503393	1.0506260730699681
withENH	1.274231352856066	0.4160093383461687
withENH	-0.6129768768907529	-0.4734541855041656
noENH	-2.8765169465649993	-2.946691603666493
withENH	1.917537839808027	2.067114195858537
noENH	-4.012578496141028	-3.492763098841523
withENH	1.6454582943712261	2.104402758285953
withENH	0.28010791919273514	0.8416057976663317
withENH	-3.340469733693805	NaN
withENH	-1.371968777386958	-1.7500217469916524
withENH	0.4697061697153947	0.9324747913748952
noENH	-1.5543913068561368	-1.0176679091168306
noENH	-4.069162024507396	-2.87346324319729
noENH	-0.7958282585859023	-0.6665646681026842
noENH	-3.9086973523141495	-1.7216250480317203
noENH	-1.5953957344544631	-0.010696763007467691
noENH	-2.8152647044080474	-4.162197639417702
noENH	-2.747233929620033	NaN
withENH	-0.557756063129434	0.8817925058983419
withENH	-0.5787534244107317	-0.11664036873959205
withENH	1.0252218259097665	1.2976010875813881
withENH	NaN	-0.9570133884450736
withENH	3.1897999989951904	3.156854277501724
withENH	2.579796667691906	2.7536147230417556
noENH	-3.917158931062345	-3.96635863712257
withENH	2.672425341971495	1.6964708159381465
noENH	-3.140117337143753	-2.9142701259741157
withENH	2.423049481442792	2.9355032566644055
withENH	2.6433225902401905	2.871261698134427
noENH	-1.8685367507330115	-1.835672867489028
noENH	-0.13425705272928057	0.04133575466743089
withENH	-1.6553008877897906	-1.932885804141463
noENH	-2.4446711595996016	-3.2361982208614783
noENH	-2.4524906640589013	-1.79879290855418
noENH	-2.121629444401531	0.4223764652705787
withENH	1.502500340529183	1.2370391973008497
noENH	-2.834696770870372	-2.17730453180791
noENH	0.11399908261551245	-0.25412012885874036
noENH	-2.069162024507395	-2.425619650103683
noENH	-2.1408825644782086	-0.4192969583060774
withENH	-0.49749965947081676	NaN
noENH	-2.2510361597983906	-2.603229147833188
withENH	1.421922944621893	1.7452684086674353
withENH	-0.10681980270848701	0.4715044509378723
noENH	-0.8346967708703725	0.6816945129547886
noENH	0.608985352471715	0.7960415407632718
withENH	-0.8898170822495775	-0.7906020204497455
withENH	0.44347245976832683	0.9192449104052873
noENH	-1.9505175280087763	-1.776766602224181
withENH	0.7452137541143039	0.13054233563375028
withENH	0.502500340529183	0.38904229074589947
noENH	-1.5666616839782121	-2.499232626695272
noENH	-3.2663014940634185	-2.9421471167356166
withENH	-0.47173450915077564	-0.4474589769712214
withENH	0.6197329673476946	1
withENH	-1.0824621601919733	0.15207669657969314
noENH	-1.332196430341189	-1.106915203916512
withENH	1.5025003405291832	1.4792400997174777
withENH	NaN	-1.8333501305905484
withENH	1.179276434245908	1.9367595194147622
noENH	1.6368158771751267	-1.3006245155994722
noENH	-3.0147302866543786	-3.009427359014456
noENH	-0.7904736899827671	0.20036752993262053
noENH	-3.021856309729039	-1.566950565546134
noENH	-1.9882420291238279	-3.0017329672244553
noENH	-3.00503168708768	-2.7216250480317203
noENH	-2.882748900276514	-1.6545108521731833
withENH	-1.2344652536370229	-0.6200835615322122
withENH	3.559584522450028	3.8119480333580826
withENH	-1.0580073599514996	-0.5150792130919042
withENH	1.6210199391796078	1.3225951554972268
withENH	0.6691502099386344	0.9358696625802845
withENH	-1.0694060073665266	-1.0177747017279763
withENH	0.6869249116666105	0.5809199953835673
withENH	0.8728687904742988	0.3439544012173612
noENH	NaN	-3.2361982208614783
noENH	-1.1257455528737625	-0.8803227940507785
noENH	-2.4383958341731145	-2.01380579952503
noENH	-3.9181964313465683	-3.691877704637668
withENH	2.5569481245515595	2.871953519997358
withENH	0.6634643879728644	0.6520766965796931
noENH	-3.4841995237862395	-2.4931962105449843
noENH	-1.6895718605165293	-0.8957679747209503
noENH	-2.2390870259497078	-1.352391238366001
noENH	-2.113598230259901	-0.5329370737253378
noENH	-2.5386473078086156	-1.6011122407144855
noENH	-2.332196430341189	-1.8645170907770159
noENH	-3.7890541053146602	-3.499232626695272
withENH	0.7150459225005665	0.789580220329628
withENH	-3.278620871581353	NaN
withENH	3.5666306779488988	3.6964708159381465
noENH	-3.7281251066723287	-4.05308742919358
withENH	3.9148833863620496	4.406964198743162
noENH	-2.4743226798312854	-0.8631959413798465
noENH	-2.931658500757461	-1.636736150445207
withENH	0.07719450579651244	0.515079887667863
noENH	-1.559212245788543	-1.4267074602936305
noENH	-0.3051246030990526	-0.15470310287077704
withENH	0.7716869733445724	0.763108008968437
withENH	1.1687629433521876	0.844721774522089
withENH	2.5163061400542137	2.887293158273725
withENH	2.887164190764508	3.503554171869605
withENH	-0.41732931078683344	-0.00902154257127552
withENH	2.1694507088059023	2.273565073325963
withENH	-2.285995554277105	-1.8981203859807865
withENH	-0.6350031832207519	-0.8333501305905484
withENH	2.736965594166206	4.444634616709217
noENH	1.68982987598881	0.6382708970546627
withENH	3.460921236777784	3.3764422539662657
noENH	-4.053762273209328	-4.180553510633227
withENH	3.763027890752402	3.7318038890504273
withENH	1.502500340529183	1.8629273113596203
withENH	-0.5616299968905325	-0.34792330342030686
noENH	-1.5837351973371538	-3.2917138770558503
withENH	0.026955140769656216	0.3207557643081774
noENH	-2.2915544458438437	-1.6691576281375842
noENH	-3.706591945122687	-3.691877704637668
noENH	1.1596566659884853	0.13303558880424093
withENH	3.0644463603655945	2.8884900917749974
noENH	-4.189319189174251	-3.636736150445207
withENH	2.0443941193584534	2.406964198743162
withENH	2.3574996138121516	2.7675539139996292
withENH	1.2545728270855976	1.6140252070367973
withENH	-0.8391827618618922	-0.2739227219765299
noENH	-2.7961435301009794	-2.17730453180791
noENH	-2.9086973523141495	-2.870070322063581
noENH	-3.096047652727886	-2.058660035309291
withENH	0.21412934357108926	0.6398501747174237
noENH	-0.5105569321851997	0.951125408316563
withENH	-0.3880823585091875	-0.21083582170080972
noENH	0.5335024779472195	1.354760636901948
noENH	-1.0609640660120263	-1.8123817543895657
withENH	-2.8514092837241614	NaN
withENH	-1.0824621601919733	NaN
withENH	3.0050006810583665	2.453531017197613
noENH	-1.6097304058700983	-0.7084605888332722
withENH	0.729880329140776	0.9466101461066394
withENH	-0.7272154687894654	-0.9108594978114639
withENH	1.046231761154353	1.9058332888254759
noENH	-0.2282500045205228	-0.6620103718911983
noENH	-1.7065919451226872	-0.8983285821050944
withENH	0.3098552625867874	NaN
noENH	-1.5084470700329167	-1.404905244147119
withENH	3.350497247084133	3.302330657552569
noENH	-2.069162024507395	-2.1996723448363644
noENH	-0.7696017426484875	-0.788739243890257
withENH	3.5417373695407255	3.3937724553704323
noENH	-1.2222135883702352	-0.8669644111957591
withENH	0.1896980979199322	0.8740517921767346
withENH	3.1510279700278057	3.467361946091943
withENH	1.2304207950923824	1.800940082494176
noENH	-3.102719122436664	-2.1207210034415422
noENH	-3.435421869074902	-2.757082545837293
withENH	-0.3406225777499856	0.19264507794239605
withENH	1.2846023108063624	0.9445579469402713
withENH	3.9010497170194576	3.8397036997554643
withENH	0.9619319591664806	0.49337895056063497
withENH	-0.05692706808483505	0.42968427524324504
withENH	4.37449677105927	4.40691472190783
withENH	-2.207329295266581	-2.0096884031622393
withENH	1.3769694584453243	1.7300792085809664
noENH	0.17986552333251926	0.3711320928881321
withENH	0.15672550368745286	0.9908786100314517
