x.1	x.2	x.3	y.1	y.2	y.3
0.021149867493949214	0.006894073220535511	0.01572439282731345	-2.373405885275657	-1.1672409441548324	-0.2958516562922985
0.022318634494060262	0.006900772016305882	0.01598160316428482	-2.352057061593875	-1.1503905697771024	-0.28168914426425107
0.02349937458571392	0.006856631137843505	0.016160526858913355	-2.330708237912093	-1.1335401953993725	-0.2675266322362036
0.024689319095510733	0.006772644675938006	0.016270759316500967	-2.3093594142303107	-1.1166898210216423	-0.2533641202081562
0.025884204754751516	0.006649283583645056	0.016310059342137778	-2.2880105905485286	-1.0998394466439123	-0.23920160818010877
0.027079975096243422	0.006499387028450909	0.01629384328115425	-2.2666617668667466	-1.0829890722661824	-0.22503909615206133
0.028272918329835372	0.006328616289429371	0.016221707016498787	-2.2453129431849645	-1.0661386978884524	-0.2108765841240139
0.02945872620175182	0.006149875524434987	0.016111607471808013	-2.223964119503182	-1.0492883235107224	-0.19671407209596647
0.030634741979591183	0.005974092518195102	0.015966281367302902	-2.2026152958214	-1.0324379491329925	-0.18255156006791903
0.03179765858409851	0.005812290635143574	0.015802163749267528	-2.181266472139618	-1.0155875747552623	-0.1683890480398716
0.03294205437996876	0.005680213238676731	0.015627002111963544	-2.159917648457836	-0.9987372003775323	-0.15422653601182418
0.03406782305184754	0.005585187092421648	0.015452416935793559	-2.138568824776054	-0.9818868259998024	-0.14006402398377674
0.03517286357777414	0.005546866994859814	0.015289679657480643	-2.117220001094272	-0.9650364516220724	-0.1259015119557293
0.03625112446081835	0.005567455150033739	0.01514651197456907	-2.0958711774124894	-0.9481860772443423	-0.11173899992768188
0.03730467968494231	0.005669277029892025	0.015034817697362262	-2.0745223537307074	-0.9313357028666124	-0.09757648789963444
0.038332891549134857	0.0058485527748121475	0.014960249391402588	-2.0531735300489253	-0.9144853284888823	-0.08341397587158703
0.03933153846707861	0.006128842237650192	0.014932950825286798	-2.0318247063671433	-0.89763495411115235	-0.06925146384353958
0.04030258641379224	0.0065001895963411145	0.014958428901264689	-2.010475882685361	-0.8807845797334224	-0.05508895181549214
0.0412477350742983	0.006985911182735767	0.015043469623723858	-1.9891270590035788	-0.8639342053556923	-0.0409264397874447
0.042165259498594884	0.007570350298393913	0.015195222149635174	-1.9677782353217967	-0.8470838309779624	-0.026763927759397288
0.043056577777795035	0.00827521697914745	0.015416117942568105	-1.9464294116400147	-0.8302334566002323	-0.012601415731349874
0.04392552140922999	0.009080222056639541	0.015716463382886896	-1.9250805879582324	-0.8133830822225023	0.001561096296697595
0.0447728042350501	0.010004364221220658	0.01609358232130739	-1.9037317642764504	-0.7965327078447724	0.01572360832474501
0.045599605343440604	0.01102423308265725	0.01656207239296572	-1.8823829405946682	-0.7796823334670424	0.029886120352792422
0.04641103047455272	0.012155368469060646	0.017113337551792424	-1.8610341169128861	-0.7628319590893123	0.04404863238083989
0.047209534439494556	0.013372977663444672	0.017766868979684724	-1.839685293231104	-0.7459815847115823	0.058211144408887305
0.04799698565751369	0.014688773651430065	0.01850736558532402	-1.8183364695493218	-0.7291312103338523	0.07237365643693472
