x.1	x.2	x.3	x.4	x.5	x.6	x.7	x.8	x.9	x.10	y.1	y.2	y.3	y.4	y.5	y.6	y.7	y.8	y.9	y.10
0	0	0	0	0	0	0	0	0	0	-0.5053151166425742	0.489269633952675	-0.15410489942241412	0.1579469806137499	-0.6179652717965882	0.4007992314421065	-5.80729452420492e-4	0.22941491860298235	-1.1665996247334052	-0.14091268622309538
5.897722623212839e-4	0.011221985023906705	0.0020006828926021326	0.0033761902966161473	6.35067921971219e-4	0.005967243399723015	0.0013844432940268673	0.003304942689053691	6.578888901313762e-4	0.00233718146208661	-0.5053151166425742	0.489269633952675	-0.15410489942241412	0.1579469806137499	-0.6179652717965882	0.4007992314421065	-5.80729452420492e-4	0.22941491860298235	-1.1665996247334052	-0.14091268622309538
5.7543235401178e-4	0.011492681480048134	0.002419815066728164	0.0037709656393387007	6.270166937686335e-4	0.006553343137002821	0.0014522613182486848	0.0037044557714947567	6.431781644051119e-4	0.0025831451815987597	-0.48195949172970165	0.5076973496809813	-0.13052466215570532	0.17714909330298478	-0.596195348047915	0.4187098031762564	0.021287445580049975	0.24973032551293461	-1.1399224860426773	-0.12021716132145802
5.35502424708008e-4	0.011643192306670477	0.0028664214183562256	0.004189885440575747	6.005176549478781e-4	0.007159470174263592	0.0014873826359611273	0.004121614857529755	6.011387460034662e-4	0.0028306305883428907	-0.45860386681682913	0.5261250654092877	-0.10694442488899654	0.19635120599221964	-0.5744254242992417	0.4366203749104063	0.04315562061252044	0.2700457324228869	-1.1132453473519495	-0.09952163641982065
4.756534188286354e-4	0.011692957671929958	0.0033230249561731168	0.004633694667701716	5.599641740409563e-4	0.007791713276846304	0.0014959494621000489	0.004558933538372646	5.358419925123092e-4	0.003081869300931089	-0.43524824190395656	0.544552781137594	-0.08336418762228776	0.2155533186814545	-0.5526555005505684	0.4545309466445562	0.06502379564499092	0.29036113933283914	-1.0865682086612216	-0.07882611151818329
4.0294585464890204e-4	0.011634997118963389	0.0037663315441510566	0.005097713441240527	5.103330327089552e-4	0.0084544152073447	0.001486018620788075	0.005015782639453044	4.5649446682108526e-4	0.003339936221652507	-0.411892616991084	0.5629804968659003	-0.05978395035557896	0.23475543137068938	-0.5308855768018952	0.47244151837870607	0.08689197067746138	0.3106765462427914	-1.0598910699704938	-0.05813058661654592
3.2541224417016875e-4	0.011493192422227674	0.004173109375734556	0.0055807577716533	4.582892015071437e-4	0.009152596057478141	0.0014703281239119848	0.005494836512670705	3.7170366048917087e-4	0.0036098696944846234	-0.38853699207821146	0.5814082125942067	-0.03620371308887016	0.25395754405992427	-0.5091156530532218	0.49035209011285597	0.10876014570993184	0.33099195315274366	-1.0332139312797661	-0.037435061714908555
2.5114869090231244e-4	0.011279817626834379	0.004518414803198205	0.006078649870107456	4.107758206156546e-4	0.00989854592627417	0.0014661815305078985	0.006001111300154892	2.8891872877954603e-4	0.0038950041488125964	-0.3651813671653389	0.5998359283225131	-0.01262347582216139	0.2731596567491591	-0.48734572930454856	0.5082626618470059	0.13062832074240233	0.3513073600626959	-1.006536792589038	-0.0167395368132712
1.8554497316639385e-4	0.011017488098547091	0.00477785159680506	0.006587012915348597	3.733015406287467e-4	0.010693484421142775	0.0014894494199887355	0.006535861456123145	2.148629928962279e-4	0.004197812220741268	-0.3418257422524663	0.6182636440508195	0.010956761444547408	0.292361769438394	-0.4655758055558753	0.5261732335811558	0.1524964957748728	0.3716227669726482	-0.9798596538983103	0.003955988088366169
1.3206164696045382e-4	0.010731322887166802	0.004944644514093983	0.007103273400462225	3.515326135988844e-4	0.011549283050227314	0.0015573978354719888	0.007104781076307344	1.5306948207111903e-4	0.004521566094398147	-0.31847011733959374	0.6366913597791257	0.034536998711256206	0.31156388212762887	-0.44380588180720204	0.5440838053153056	0.17436467080734325	0.39193817388260044	-0.9531825152075826	0.024651512990003538
