x.1	x.2	y.1	y.2
0.013055830549479034	0.021940276170952462	-3.740326445592421	-3.6844981742720706
0.013907913086815505	0.023480125739862644	-3.7125719470385956	-3.663314031660113
0.014789803906627253	0.02510873160385559	-3.68481744848477	-3.642129889048155
0.01570439148462391	0.02681766288706495	-3.657062949930945	-3.620945746436197
0.016648846737003817	0.028623358292151558	-3.629308451377119	-3.5997616038242395
0.01763102281693782	0.030527543488134735	-3.601553952823294	-3.5785774612122814
0.0186472097054	0.03252851960756815	-3.573799454269469	-3.5573933186003237
0.019701914970084854	0.03465349082874511	-3.5460449557156433	-3.536209175988366
0.020798744165111883	0.0368868919948419	-3.518290457161818	-3.515025033376408
0.021935171485048217	0.03924544207948462	-3.4905359586079925	-3.4938408907644503
0.02312274083875817	0.041738720812249476	-3.4627814600541673	-3.4726567481524926
0.024355425568335625	0.04435766565581896	-3.435026961500342	-3.4514726055405345
0.02564048794242499	0.047132199138786315	-3.4072724629465165	-3.430288462928577
0.026980972960718445	0.05004723285197267	-3.3795179643926914	-3.409104320316619
0.028373916508341406	0.05311098162710551	-3.351763465838866	-3.387920177704661
0.029833512342614565	0.056342044748834814	-3.3240089672850406	-3.3667360350927034
0.03135017920857503	0.059720579838145195	-3.2962544687312154	-3.3455518924807457
0.032933389203564714	0.06327123791577328	-3.26849997017739	-3.3243677498687876
0.03458393639286844	0.06698367030159551	-3.2407454716235646	-3.30318360725683
0.03629880759627562	0.07085136717512634	-3.212990973069739	-3.2819994646448722
0.038091861511919047	0.07490077630616829	-3.185236474515914	-3.260815322032914
0.039951558371898656	0.07910103778513305	-3.1574819759620887	-3.2396311794209565
0.0418889736000395	0.08346706809818263	-3.129727477408263	-3.218447036808999
0.043902275950318384	0.08799532345175723	-3.101972978854438	-3.197262894197041
0.045989631964333914	0.09266724344559092	-3.0742184803006127	-3.176078751585083
0.04816454266720171	0.0975074248652774	-3.046463981746787	-3.1548946089731253
0.05041521887165769	0.10248568834797774	-3.018709483192962	-3.1337104663611672
0.05275614333764318	0.1076056151269888	-2.990954984639137	-3.1125263237492096
0.05518406596543045	0.11287137945879949	-2.963200486085311	-3.091342181137252
0.05770070631616623	0.11826039097384004	-2.935445987531486	-3.0701580385252942
0.06032167166693171	0.12378811237193225	-2.9076914889776604	-3.048973895913336
0.06303608648195703	0.12943716115862872	-2.879936990423835	-3.0277897533013785
0.06586589349163173	0.13520214772392256	-2.8521824918700096	-3.0066056106894203
0.0688065700270349	0.14109548202474	-2.8244279933161844	-2.9854214680774627
0.07186573232987857	0.14709481865706336	-2.7966734947623593	-2.964237325465505
0.0750628705566985	0.1532112984465216	-2.7689189962085337	-2.9430531828535473
0.07838654344524076	0.15943925308045104	-2.7411644976547085	-2.9218690402415892
0.0818693903979348	0.16576814745440696	-2.7134099991008833	-2.9006848976296316
0.08550130369786738	0.17221870333282788	-2.6856555005470577	-2.8795007550176734
0.08929591512848169	0.17876837486451988	-2.6579010019932325	-2.8583166124057158
0.0932728716049007	0.1854252790946905	-2.6301465034394074	-2.837132469793758
0.09741613328523478	0.19219224351410522	-2.6023920048855818	-2.8159483271818004
0.10176622894076169	0.19905576380665146	-2.574637506331756	-2.7947641845698423
0.10629975708746359	0.2060315466783011	-2.546883007777931	-2.7735800419578847
0.11103236298318048	0.21310399093189228	-2.519128509224106	-2.7523958993459265
0.1159743143068056	0.22027186636842355	-2.49137401067028	-2.731211756733969
0.12110177082026266	0.22754147384860174	-2.463619512116455	-2.710027614122011
0.1264518950371778	0.23489421600850663	-2.43586501356263	-2.6888434715100535
0.13198468245723602	0.24233624742672408	-2.4081105150088042	-2.6676593288980954
0.1377102816123715	0.24985589006554487	-2.380356016454979	-2.6464751862861378
0.143621681535596	0.2574422693269547	-2.352601517901154	-2.6252910436741796
0.1496893258721992	0.26509841299620673	-2.3248470193473283	-2.604106901062222
0.1559319501153409	0.27280412484178196	-2.2970925207935027	-2.5829227584502643
0.16230271807681523	0.28055519545353186	-2.269338022239678	-2.5617386158383066
0.16879925516829422	0.28834159987570684	-2.2415835236858523	-2.540554473226349
0.17540031237804204	0.2961505067240052	-2.2138290251320267	-2.519370330614391
0.18207904934428945	0.30397451047945884	-2.1860745265782016	-2.4981861880024328
0.18882638785005654	0.3118013408549904	-2.1583200280243764	-2.477002045390475
0.1956104895461775	0.3196213748025674	-2.130565529470551	-2.4558179027785174
0.2024147195525034	0.3274233931232469	-2.1028110309167256	-2.4346337601665597
0.20921777692998353	0.33520084276906337	-2.0750565323629004	-2.413449617554602
0.21600164073130246	0.3429399130742202	-2.047302033809075	-2.392265474942644
0.22274305117989485	0.3506351397350641	-2.0195475352552497	-2.371081332330686
0.22943344691106135	0.35827989645005526	-1.9917930367014243	-2.349897189718728
0.23604994172038943	0.3658572963253959	-1.9640385381475989	-2.3287130471067705
0.24258463961196233	0.3733702780585104	-1.9362840395937735	-2.307528904494813
0.2490296665421556	0.3808026727544987	-1.908529541039948	-2.286344761882855
0.2553635457458265	0.38814758034653857	-1.880775042486123	-2.265160619270897
0.2615963771439355	0.3954047369554988	-1.8530205439322975	-2.243976476658939
0.26770538311354736	0.40254431765532717	-1.8252660453784721	-2.2227923340469813
0.2736967004357516	0.4095759913906971	-1.7975115468246468	-2.2016081914350236
0.27956653108437324	0.416480039514135	-1.7697570482708216	-2.180424048823066
0.28529829359801606	0.4232366752612649	-1.7420025497169962	-2.1592399062111083
0.29090769332132493	0.4298500581967431	-1.7142480511631706	-2.13805576359915
0.29636760952929136	0.43627750860862335	-1.6864935526093454	-2.116871620987192
0.3016888930199209	0.44252246827791936	-1.6587390540555202	-2.0956874783752344
0.3068607933843347	0.44856673370274686	-1.6309845555016946	-2.0745033357632767
0.31186271082331524	0.4543640447650648	-1.6032300569478695	-2.053319193151319
0.31670692200686423	0.4599306225282956	-1.5754755583940443	-2.0321350505393614
0.32134860148097694	0.4652118076804766	-1.5477210598402187	-2.0109509079274033
0.32580056754158565	0.4701988581347526	-1.5199665612863935	-1.9897667653154456
0.33003622502163316	0.47489104893313455	-1.492212062732568	-1.9685826227034877
0.33402672977305004	0.47920432481260655	-1.4644575641787427	-1.9473984800915298
0.33778412373083166	0.4831836211819802	-1.4367030656249176	-1.9262143374795722
0.3412377208393303	0.4867758110765298	-1.408948567071092	-1.9050301948676143
0.34441600163846275	0.489954778696863	-1.3811940685172668	-1.8838460522556564
0.34727701997607185	0.4927491670546278	-1.3534395699634412	-1.8626619096436987
0.3497960760476974	0.4950699658266883	-1.325685071409616	-1.8414777670317408
0.3519956405087629	0.4969702309985064	-1.2979305728557908	-1.820293624419783
0.353789125527131	0.49842787002177436	-1.2701760743019652	-1.7991094818078253
0.3552384671939718	0.4993977033109509	-1.24242157574814	-1.7779253391958674
0.35629759676232203	0.49994308390030817	-1.2146670771943144	-1.7567411965839095
0.35696561839203794	0.5	-1.1869125786404893	-1.7355570539719518
