sample	LaTeX.label	med	lq	uq	lw	uw	n	id
bin1-	0.20\GCto 0.42	0.5895134015638596	0.03694680934484418	1.1434861899885886	-1.6228622616207724	2.8032952609542052	4968	1
bin1+	0.20\GCto 0.42	0.5833527249028312	-0.03673548642106805	1.1291687855352834	-1.7855918943555953	2.878025193469811	1457	2
bin2-	0.42\GCto 0.49	0.39184693619248856	-0.11411223108389779	0.9189375948162217	-1.663686969934077	2.4685123336664008	5041	3
bin2+	0.42\GCto 0.49	0.4878684556087173	-0.0819007979166822	1.025382806260179	-1.742826204181974	2.686308212525471	1622	4
bin3-	0.49\GCto 0.54	0.21633748277472087	-0.2475453820511666	0.6831867625457981	-1.6436435989466138	2.0792849794412454	4529	5
bin3+	0.49\GCto 0.54	0.3917165650333212	-0.14820967576964383	0.9738073714601274	-1.8312352466143007	2.656832942304784	1265	6
bin4-	0.54\GCto 0.60	0.013007227135597432	-0.4261828478709253	0.4782244563880691	-1.782793804259417	1.8348354127765607	5471	7
bin4+	0.54\GCto 0.60	0.2915879981085281	-0.2627865248404717	0.7962199315594489	-1.8512962094403527	2.38472961615933	1197	8
bin5-	0.60\GCto 0.84	-0.18850613604566835	-0.6078840541154253	0.2654344288237285	-1.917861778524156	1.5754121532324592	6285	9
bin5+	0.60\GCto 0.84	0.06832395910712874	-0.3653558521880049	0.5999264762118071	-1.813279344787723	2.047849968811525	811	10
